  2.061153622439000E-007 -1.842289148396334E-013  2.190849461802455E-013
  2.081868560730650E-007 -1.681145215722211E-013  2.026646280531510E-013
  2.102791687613270E-007 -1.856517371690326E-013  2.221027063944953E-013
  2.123925095416982E-007 -1.954115123576657E-013  2.331168073371719E-013
  2.145270897500181E-007 -1.952756411118614E-013  2.339048584863745E-013
  2.166831228460860E-007 -2.132364979139246E-013  2.537033513066799E-013
  2.188608244350085E-007 -2.053231862599424E-013  2.460674250572149E-013
  2.210604122887591E-007 -2.056109562193900E-013  2.472158906853785E-013
  2.232821063679562E-007 -2.223008894056974E-013  2.659331400688006E-013
  2.255261288438591E-007 -2.398381050025087E-013  2.853712184101450E-013
  2.277927041205855E-007 -2.438027745634193E-013  2.905514654981620E-013
  2.300820588575518E-007 -2.391427213056483E-013  2.865869062295888E-013
  2.323944219921395E-007 -2.513084724799888E-013  3.005515451952352E-013
  2.347300247625892E-007 -2.589500416423624E-013  3.097635737431059E-013
  2.370891007311241E-007 -2.637619936137767E-013  3.156646497890453E-013
  2.394718858073070E-007 -2.837051851962956E-013  3.380532661533595E-013
  2.418786182716312E-007 -2.909231131534171E-013  3.469048802222687E-013
  2.443095387993488E-007 -2.981410411105391E-013  3.557564942911780E-013
  2.467648904845383E-007 -2.930573466475158E-013  3.514315205436435E-013
  2.492449188644143E-007 -3.088999974233195E-013  3.694279409691430E-013
  2.517498719438816E-007 -3.111701021632225E-013  3.731665301413158E-013
  2.542800002203354E-007 -3.343665521419522E-013  3.992265134865220E-013
  2.568355567087120E-007 -3.362130156766033E-013  4.026046881797330E-013
  2.594167969667899E-007 -3.602567480658365E-013  4.293855004828617E-013
  2.620239791207458E-007 -3.666273936124545E-013  4.375162855938485E-013
  2.646573638909678E-007 -3.762512975552835E-013  4.493184376857278E-013
  2.673172146181275E-007 -3.780977610899346E-013  4.526966123789392E-013
  2.700037972895140E-007 -4.008705698634124E-013  4.783961812451840E-013
  2.727173805656335E-007 -4.236433786368901E-013  5.040957501114293E-013
  2.754582358070747E-007 -4.233716361452815E-013  5.056718524098341E-013
  2.782266371016460E-007 -4.235235348589248E-013  5.076083691872007E-013
  2.810228612917836E-007 -4.450254200166467E-013  5.322266946165621E-013
  2.838471880022370E-007 -4.542256827542238E-013  5.436684322294803E-013
  2.866998996680307E-007 -4.794044675134087E-013  5.723185391186948E-013
  2.895812815627086E-007 -4.832332658285154E-013  5.782868373559148E-013
  2.924916218268613E-007 -5.043115097809854E-013  6.025447483063149E-013
  2.954312114969406E-007 -5.323199117311290E-013  6.345058076974607E-013
  2.984003445343630E-007 -5.320481692395204E-013  6.360819099958659E-013
  3.013993178549066E-007 -5.514318483709834E-013  6.588981630304216E-013
  3.044284313584026E-007 -5.662913454904783E-013  6.769618056472014E-013
  3.074879879587257E-007 -5.803035601994705E-013  6.943046193060585E-013
  3.105782936140856E-007 -6.005345217414361E-013  7.178417012985369E-013
  3.136996573576229E-007 -6.223241768586063E-013  7.436084923560622E-013
  3.168523913283132E-007 -6.363363915675977E-013  7.609513060149196E-013
  3.200368108021809E-007 -6.622265874914816E-013  7.911102930112601E-013
  3.232532342238271E-007 -6.758151609952214E-013  8.080926921911557E-013
  3.265019832382742E-007 -7.049586153153172E-013  8.419230461683878E-013
  3.297833827231311E-007 -7.140230068070905E-013  8.541528349305080E-013
  3.330977608210807E-007 -7.595686243540452E-013  9.055519726629985E-013
  3.364454489726948E-007 -7.788164322397033E-013  9.291562768467570E-013
  3.398267819495783E-007 -7.980642401253614E-013  9.527605810305146E-013
  3.432420978878466E-007 -8.255131296244493E-013  9.851492770919027E-013
  3.466917383219398E-007 -8.702114647609017E-013  1.035827585866470E-012
  3.501760482187759E-007 -8.631614629852616E-013  1.031637056501496E-012
  3.536953760122483E-007 -8.979641516872755E-013  1.072089315482590E-012
  3.572500736380690E-007 -9.319195579787855E-013  1.111820745505761E-012
  3.608404965689629E-007 -9.449486190314693E-013  1.129230781355900E-012
  3.644670038502152E-007 -9.780567429124755E-013  1.168241382421149E-012
  3.681299581355759E-007 -1.013994483984440E-012  1.210562935988328E-012
  3.718297257235262E-007 -1.024481697805612E-012  1.225810484964699E-012
  3.755666765939080E-007 -1.073991984913478E-012  1.282389869785206E-012
  3.793411844449224E-007 -1.104558261562975E-012  1.319237983976689E-012
  3.831536267305001E-007 -1.126923456599038E-012  1.347301706290541E-012
  3.870043846980465E-007 -1.164843532451460E-012  1.392213383401730E-012
  3.908938434265675E-007 -1.227366853144170E-012  1.463478236145806E-012
  3.948223918651771E-007 -1.238141836924789E-012  1.479874250750340E-012
  3.987904228719929E-007 -1.300665157617501E-012  1.551139103494415E-012
  4.027983332534224E-007 -1.326995022214476E-012  1.584383072896286E-012
  4.068465238038437E-007 -1.362373250835385E-012  1.627132263133708E-012
  4.109353993456852E-007 -1.395209632224782E-012  1.667718966497362E-012
  4.150653687699086E-007 -1.446142741662049E-012  1.727316111532119E-012
  4.192368450768980E-007 -1.478979123051444E-012  1.767902814895773E-012
  4.234502454177603E-007 -1.535571466870629E-012  1.834121864934393E-012
  4.277059911360407E-007 -1.574067082641944E-012  1.881330473301909E-012
  4.320045078098576E-007 -1.630659426461129E-012  1.947549523340529E-012
  4.363462252944604E-007 -1.666613195000935E-012  1.992595644834277E-012
  4.407315777652157E-007 -1.730559338023042E-012  2.066878257792605E-012
  4.451610037610251E-007 -1.789421786582129E-012  2.136835897003395E-012
  4.496349462281793E-007 -1.834423919145867E-012  2.191387239332695E-012
  4.541538525646534E-007 -1.900640166907879E-012  2.269408441463194E-012
  4.587181746648468E-007 -1.942253169829604E-012  2.321076467960806E-012
  4.633283689647730E-007 -2.015823216794541E-012  2.407161233011010E-012
  4.679848964877040E-007 -2.080344899735546E-012  2.483740777225663E-012
  4.726882228902725E-007 -2.153067664289980E-012  2.569104713317945E-012
  4.774388185090382E-007 -2.186207843106666E-012  2.613564450236335E-012
  4.822371584075218E-007 -2.230938233178795E-012  2.669691894864039E-012
  4.870837224237117E-007 -2.335618041776447E-012  2.789472569508914E-012
  4.919789952180485E-007 -2.416270145452702E-012  2.885196999777232E-012
  4.969234663218909E-007 -2.448563041858880E-012  2.928935907737699E-012
  5.019176301864698E-007 -2.530062427945641E-012  3.025381166963936E-012
  5.069619862323334E-007 -2.643518858075616E-012  3.156243164742772E-012
  5.120570388992901E-007 -2.711733468085926E-012  3.239579058343846E-012
  5.172032976968522E-007 -2.771746996482800E-012  3.314130560067293E-012
  5.224012772551882E-007 -2.871071368125823E-012  3.431162363263042E-012
  5.276514973765856E-007 -2.989339750227209E-012  3.567925437087814E-012
  5.329544830874317E-007 -3.059824464977421E-012  3.654999919861061E-012
  5.383107646907167E-007 -3.138510261341059E-012  3.750858794511942E-012
  5.437208778190647E-007 -3.240104737723984E-012  3.871629186879858E-012
  5.491853634882967E-007 -3.323602486059037E-012  3.973389137576678E-012
  5.547047681515337E-007 -3.448952924871746E-012  4.119791876619559E-012
  5.602796437538412E-007 -3.528214261154280E-012  4.217947682526766E-012
  5.659105477874254E-007 -3.682132614368186E-012  4.395883844290557E-012
  5.715980433473820E-007 -3.783455348259500E-012  4.518230338956882E-012
  5.773426991880067E-007 -3.891284598943239E-012  4.647919567584991E-012
  5.831450897796707E-007 -4.004773084008891E-012  4.784230701216962E-012
  5.890057953662685E-007 -4.099317558616174E-012  4.900810564219908E-012
  5.949254020232427E-007 -4.234867441290604E-012  5.061312386611001E-012
  6.009045017161921E-007 -4.385124922370890E-012  5.237941334841500E-012
  6.069436923600686E-007 -4.513049263350786E-012  5.391955696611291E-012
  6.130435778789690E-007 -4.649174685944117E-012  5.554754450258713E-012
  6.192047682665288E-007 -4.792653907740366E-012  5.725616766825836E-012
  6.254278796469210E-007 -4.956499962324389E-012  5.919228114236238E-012
  6.317135343364694E-007 -5.103096571271052E-012  6.094549848933457E-012
  6.380623609058812E-007 -5.262706213802557E-012  6.284557051554248E-012
  6.444749942431040E-007 -5.391781634620243E-012  6.443165275836692E-012
  6.509520756168154E-007 -5.544613017867717E-012  6.627405846794101E-012
  6.574942527405504E-007 -5.713846564342050E-012  6.829215201506771E-012
  6.641021798374731E-007 -5.903446943604150E-012  7.053773587062719E-012
  6.707765177057999E-007 -6.097011992427172E-012  7.283512219706678E-012
  6.775179337848795E-007 -6.263431949178382E-012  7.484735189843983E-012
  6.843271022219378E-007 -6.442864939514439E-012  7.700643627904854E-012
  6.912047039394927E-007 -6.653407691483210E-012  7.950247975560403E-012
  6.981514267034474E-007 -6.875268912215815E-012  8.213096133223674E-012
  7.051679651918673E-007 -7.069985040876622E-012  8.447428628380291E-012
  7.122550210644483E-007 -7.285068002325196E-012  8.704510154380180E-012
  7.194133030326836E-007 -7.513163997358618E-012  8.976277148303636E-012
  7.266435269307352E-007 -7.737870862750027E-012  9.245160826395409E-012
  7.339464157870182E-007 -7.990298360132125E-012  9.544857098250167E-012
  7.413226998965040E-007 -8.231982928669283E-012  9.833606491353518E-012
  7.487731168937503E-007 -8.483291401149270E-012  1.013415803654876E-011
  7.562984118266657E-007 -8.751002036856123E-012  1.045227836549924E-011
  7.638993372310146E-007 -8.993837685231066E-012  1.074562162111525E-011
  7.715766532056714E-007 -9.267783095238736E-012  1.107266078632593E-011
  7.793311274886315E-007 -9.585851300463953E-012  1.144808132905487E-011
  7.871635355337853E-007 -9.882433647999280E-012  1.180160811428100E-011
  7.950746605884642E-007 -1.010493451852215E-011  1.207765147490687E-011
  8.030652937717663E-007 -1.043886140199100E-011  1.247379300598787E-011
  8.111362341536690E-007 -1.075638612223301E-011  1.285236575331360E-011
  8.192882888349362E-007 -1.106204888872795E-011  1.322084689522842E-011
  8.275222730278293E-007 -1.146612463458407E-011  1.369474073967478E-011
  8.358390101376295E-007 -1.179272977378567E-011  1.408826784368921E-011
  8.442393318449782E-007 -1.216684683784686E-011  1.453305964105356E-011
  8.527240781890465E-007 -1.251608891457614E-011  1.495307436508343E-011
  8.612940976515395E-007 -1.291114835134400E-011  1.542291212454739E-011
  8.699502472415452E-007 -1.333223385528153E-011  1.592212081985848E-011
  8.786933925812359E-007 -1.370865307901830E-011  1.637610034224813E-011
  8.875244079924318E-007 -1.409639077151891E-011  1.684332367464552E-011
  8.964441765840330E-007 -1.457915231373865E-011  1.741307639374278E-011
  9.054535903403319E-007 -1.502063670539964E-011  1.794048325575028E-011
  9.145535502102119E-007 -1.543724610972873E-011  1.844311304442331E-011
  9.237449661972436E-007 -1.592739350608708E-011  1.902637846229341E-011
  9.330287574506850E-007 -1.639266591511353E-011  1.958486680682901E-011
  9.424058523573979E-007 -1.698746106513385E-011  2.028246376349085E-011
  9.518771886346875E-007 -1.745218998917709E-011  2.084410431262326E-011
  9.614437134240741E-007 -1.800855363329746E-011  2.150539093262386E-011
  9.711063833860089E-007 -1.850384883399017E-011  2.210387959594776E-011
  9.808661647955404E-007 -1.905627986348531E-011  2.276543510471346E-011
  9.907240336389425E-007 -1.964944455855598E-011  2.347248867516571E-011
  1.000680975711315E-006 -2.026694075597532E-011  2.420747152354927E-011
  1.010737986715162E-006 -2.088897716287449E-011  2.494993155027717E-011
  1.020896072359964E-006 -2.148274945279974E-011  2.566473118783890E-011
  1.031156248462753E-006 -2.216646189798110E-011  2.647773523835296E-011
  1.041519541049687E-006 -2.282191022618854E-011  2.726307889970083E-011
  1.051986986458663E-006 -2.351639765515054E-011  2.809247896481943E-011
  1.062559631442943E-006 -2.426293721845190E-011  2.898062090163228E-011
  1.073238533275836E-006 -2.501401699123306E-011  2.987624001678950E-011
  1.084024759856425E-006 -2.575323481026718E-011  3.076176752653577E-011
  1.094919389816357E-006 -2.654450476364066E-011  3.170603690797636E-011
  1.105923512627707E-006 -2.730581603521923E-011  3.262120424233490E-011
  1.117038228711926E-006 -2.820119025727149E-011  3.368295736716399E-011
  1.128264649549883E-006 -2.903041234143307E-011  3.467758756156890E-011
  1.139603897793020E-006 -2.991338112475505E-011  3.573240128558392E-011
  1.151057107375609E-006 -3.084840204241640E-011  3.684595688129322E-011
  1.162625423628153E-006 -3.174838058381983E-011  3.792608545617292E-011
  1.174310003391917E-006 -3.268231453151474E-011  3.904594546107584E-011
  1.186112015134616E-006 -3.373052013681447E-011  4.029193915686236E-011
  1.198032639067258E-006 -3.467807471294882E-011  4.143423069679829E-011
  1.210073067262170E-006 -3.575969223955680E-011  4.272310802720483E-011
  1.222234503772207E-006 -3.687357060763535E-011  4.405027512971865E-011
  1.234518164751152E-006 -3.798351636108863E-011  4.537771112099758E-011
  1.246925278575342E-006 -3.920434464250469E-011  4.682839748732850E-011
  1.259457085966497E-006 -4.037203381961498E-011  4.822664639115871E-011
  1.272114840115799E-006 -4.160817729429142E-011  4.970120595043847E-011
  1.284899806809213E-006 -4.279233274449992E-011  5.112792190973028E-011
  1.297813264554060E-006 -4.416314676450470E-011  5.275681332659006E-011
  1.310856504706878E-006 -4.551023687701528E-011  5.436552153262804E-011
  1.324030831602551E-006 -4.691730846298710E-011  5.604333210453633E-011
  1.337337562684746E-006 -4.834816806632445E-011  5.775222415897266E-011
  1.350778028637662E-006 -4.981752328543303E-011  5.950832482177656E-011
  1.364353573519093E-006 -5.136834583569273E-011  6.135542160795355E-011
  1.378065554894842E-006 -5.284908363343656E-011  6.313566435247141E-011
  1.391915343974472E-006 -5.449160501364471E-011  6.509330548122289E-011
