  2.061153622439000E-007  9.989024463126524E-008
  2.081868560730650E-007  1.008941582798879E-007
  2.102791687613270E-007  1.019081614284172E-007
  2.123925095416982E-007  1.029323554780131E-007
  2.145270897500181E-007  1.039668428489341E-007
  2.166831228460860E-007  1.050117269907794E-007
  2.188608244350085E-007  1.060671123928338E-007
  2.210604122887591E-007  1.071331045945170E-007
  2.232821063679562E-007  1.082098101959375E-007
  2.255261288438591E-007  1.092973368685528E-007
  2.277927041205855E-007  1.103957933659364E-007
  2.300820588575518E-007  1.115052895346534E-007
  2.323944219921395E-007  1.126259363252452E-007
  2.347300247625892E-007  1.137578458033248E-007
  2.370891007311241E-007  1.149011311607832E-007
  2.394718858073070E-007  1.160559067271090E-007
  2.418786182716312E-007  1.172222879808210E-007
  2.443095387993488E-007  1.184003915610168E-007
  2.467648904845383E-007  1.195903352790359E-007
  2.492449188644143E-007  1.207922381302419E-007
  2.517498719438816E-007  1.220062203059215E-007
  2.542800002203354E-007  1.232324032053038E-007
  2.568355567087120E-007  1.244709094477007E-007
  2.594167969667899E-007  1.257218628847684E-007
  2.620239791207458E-007  1.269853886128932E-007
  2.646573638909678E-007  1.282616129857008E-007
  2.673172146181275E-007  1.295506636266920E-007
  2.700037972895140E-007  1.308526694420051E-007
  2.727173805656335E-007  1.321677606333067E-007
  2.754582358070747E-007  1.334960687108118E-007
  2.782266371016460E-007  1.348377265064350E-007
  2.810228612917836E-007  1.361928681870740E-007
  2.838471880022370E-007  1.375616292680262E-007
  2.866998996680307E-007  1.389441466265403E-007
  2.895812815627086E-007  1.403405585155042E-007
  2.924916218268613E-007  1.417510045772704E-007
  2.954312114969406E-007  1.431756258576207E-007
  2.984003445343630E-007  1.446145648198701E-007
  3.013993178549066E-007  1.460679653591140E-007
  3.044284313584026E-007  1.475359728166176E-007
  3.074879879587257E-007  1.490187339943499E-007
  3.105782936140856E-007  1.505163971696643E-007
  3.136996573576229E-007  1.520291121101264E-007
  3.168523913283132E-007  1.535570300884909E-007
  3.200368108021809E-007  1.551003038978289E-007
  3.232532342238271E-007  1.566590878668073E-007
  3.265019832382742E-007  1.582335378751221E-007
  3.297833827231311E-007  1.598238113690860E-007
  3.330977608210807E-007  1.614300673773739E-007
  3.364454489726948E-007  1.630524665269251E-007
  3.398267819495783E-007  1.646911710590063E-007
  3.432420978878466E-007  1.663463448454367E-007
  3.466917383219398E-007  1.680181534049739E-007
  3.501760482187759E-007  1.697067639198673E-007
  3.536953760122483E-007  1.714123452525754E-007
  3.572500736380690E-007  1.731350679626529E-007
  3.608404965689629E-007  1.748751043238063E-007
  3.644670038502152E-007  1.766326283411219E-007
  3.681299581355759E-007  1.784078157684659E-007
  3.718297257235262E-007  1.802008441260604E-007
  3.755666765939080E-007  1.820118927182355E-007
  3.793411844449224E-007  1.838411426513594E-007
  3.831536267305001E-007  1.856887768519499E-007
  3.870043846980465E-007  1.875549800849668E-007
  3.908938434265675E-007  1.894399389722884E-007
  3.948223918651771E-007  1.913438420113746E-007
  3.987904228719929E-007  1.932668795941155E-007
  4.027983332534224E-007  1.952092440258721E-007
  4.068465238038437E-007  1.971711295447062E-007
  4.109353993456852E-007  1.991527323408046E-007
  4.150653687699086E-007  2.011542505760983E-007
  4.192368450768980E-007  2.031758844040787E-007
  4.234502454177603E-007  2.052178359898133E-007
  4.277059911360407E-007  2.072803095301623E-007
  4.320045078098576E-007  2.093635112741984E-007
  4.363462252944604E-007  2.114676495438322E-007
  4.407315777652157E-007  2.135929347546440E-007
  4.451610037610251E-007  2.157395794369259E-007
  4.496349462281793E-007  2.179077982569352E-007
  4.541538525646534E-007  2.200978080383605E-007
  4.587181746648468E-007  2.223098277840051E-007
  4.633283689647730E-007  2.245440786976869E-007
  4.679848964877040E-007  2.268007842063593E-007
  4.726882228902725E-007  2.290801699824534E-007
  4.774388185090382E-007  2.313824639664467E-007
  4.822371584075218E-007  2.337078963896559E-007
  4.870837224237117E-007  2.360566997972613E-007
  4.919789952180485E-007  2.384291090715610E-007
  4.969234663218909E-007  2.408253614554595E-007
  5.019176301864698E-007  2.432456965761920E-007
  5.069619862323334E-007  2.456903564692874E-007
  5.120570388992901E-007  2.481595856027726E-007
  5.172032976968522E-007  2.506536309016183E-007
  5.224012772551882E-007  2.531727417724328E-007
  5.276514973765856E-007  2.557171701284026E-007
  5.329544830874317E-007  2.582871704144835E-007
  5.383107646907167E-007  2.608829996328461E-007
  5.437208778190647E-007  2.635049173685750E-007
  5.491853634882967E-007  2.661531858156290E-007
  5.547047681515337E-007  2.688280698030596E-007
  5.602796437538412E-007  2.715298368214947E-007
  5.659105477874254E-007  2.742587570498875E-007
  5.715980433473820E-007  2.770151033825350E-007
  5.773426991880067E-007  2.797991514563675E-007
  5.831450897796707E-007  2.826111796785123E-007
  5.890057953662685E-007  2.854514692541350E-007
  5.949254020232427E-007  2.883203042145601E-007
  6.009045017161921E-007  2.912179714456745E-007
  6.069436923600686E-007  2.941447607166160E-007
  6.130435778789690E-007  2.971009647087504E-007
  6.192047682665288E-007  3.000868790449408E-007
  6.254278796469210E-007  3.031028023191088E-007
  6.317135343364694E-007  3.061490361260952E-007
  6.380623609058812E-007  3.092258850918193E-007
  6.444749942431040E-007  3.123336569037416E-007
  6.509520756168154E-007  3.154726623416332E-007
  6.574942527405504E-007  3.186432153086538E-007
  6.641021798374731E-007  3.218456328627421E-007
