  2.061153622439000E-007  8.061690882178855E-004 -8.030848239737212E-004
  2.081868560730650E-007  8.142712222525680E-004 -8.111559606374186E-004
  2.102791687613270E-007  8.224547840880352E-004 -8.193082135731422E-004
  2.123925095416982E-007  8.307205920872938E-004 -8.275423980129847E-004
  2.145270897500181E-007  8.390694728380305E-004 -8.358593373822480E-004
  2.166831228460860E-007  8.475022612352756E-004 -8.442598633818001E-004
  2.188608244350085E-007  8.560198005649012E-004 -8.527448160712448E-004
  2.210604122887591E-007  8.646229425879350E-004 -8.613150439529191E-004
  2.232821063679562E-007  8.733125476257479E-004 -8.699714040567527E-004
  2.255261288438591E-007  8.820894846460875E-004 -8.787147620259715E-004
  2.277927041205855E-007  8.909546313499678E-004 -8.875459922036569E-004
  2.300820588575518E-007  8.999088742594487E-004 -8.964659777201882E-004
  2.323944219921395E-007  9.089531088062822E-004 -9.054756105815482E-004
  2.347300247625892E-007  9.180882394214589E-004 -9.145757917585315E-004
  2.370891007311241E-007  9.273151796256531E-004 -9.237674312768396E-004
  2.394718858073070E-007  9.366348521205759E-004 -9.330514483080841E-004
  2.418786182716312E-007  9.460481888812428E-004 -9.424287712617050E-004
  2.443095387993488E-007  9.555561312491745E-004 -9.519003378778128E-004
  2.467648904845383E-007  9.651596300265294E-004 -9.614670953209609E-004
  2.492449188644143E-007  9.748596455711883E-004 -9.711300002748645E-004
  2.517498719438816E-007  9.846571478927917E-004 -9.808900190380753E-004
  2.542800002203354E-007  9.945531167497353E-004 -9.907481276206012E-004
  2.568355567087120E-007  1.004548541747149E-003 -1.000705311841514E-003
  2.594167969667899E-007  1.014644422435866E-003 -1.010762567427536E-003
  2.620239791207458E-007  1.024841768412365E-003 -1.020920900112604E-003
  2.646573638909678E-007  1.035141599419742E-003 -1.031181325738455E-003
  2.673172146181275E-007  1.045544945449685E-003 -1.041544870356202E-003
  2.700037972895140E-007  1.056052846845461E-003 -1.052012570328938E-003
  2.727173805656335E-007  1.066666354405968E-003 -1.062585472435389E-003
  2.754582358070747E-007  1.077386529490808E-003 -1.073264633974572E-003
  2.782266371016460E-007  1.088214444126423E-003 -1.084051122871547E-003
  2.810228612917836E-007  1.099151181113300E-003 -1.094946017784187E-003
  2.838471880022370E-007  1.110197834134248E-003 -1.105950408211061E-003
  2.866998996680307E-007  1.121355507863778E-003 -1.117065394600384E-003
  2.895812815627086E-007  1.132625318078562E-003 -1.128292088460062E-003
  2.924916218268613E-007  1.144008391769009E-003 -1.139631612468830E-003
  2.954312114969406E-007  1.155505867251979E-003 -1.151085100588541E-003
  2.984003445343630E-007  1.167118894284596E-003 -1.162653698177551E-003
  3.013993178549066E-007  1.178848634179246E-003 -1.174338562105261E-003
  3.044284313584026E-007  1.190696259919690E-003 -1.186140860867801E-003
  3.074879879587257E-007  1.202662956278377E-003 -1.198061774704882E-003
  3.105782936140856E-007  1.214749919934913E-003 -1.210102495717819E-003
  3.136996573576229E-007  1.226958359595738E-003 -1.222264227988751E-003
  3.168523913283132E-007  1.239289496114991E-003 -1.234548187701040E-003
  3.200368108021809E-007  1.251744562616601E-003 -1.246955603260891E-003
  3.232532342238271E-007  1.264324804617597E-003 -1.259487715420204E-003
  3.265019832382742E-007  1.277031480152661E-003 -1.272145777400632E-003
  3.297833827231311E-007  1.289865859899936E-003 -1.284931055018927E-003
  3.330977608210807E-007  1.302829227308097E-003 -1.297844826813505E-003
  3.364454489726948E-007  1.315922878724681E-003 -1.310888384172303E-003
  3.398267819495783E-007  1.329148123525742E-003 -1.324063031461928E-003
  3.432420978878466E-007  1.342506284246783E-003 -1.337370086158091E-003
  3.466917383219398E-007  1.355998696715007E-003 -1.350810878977347E-003
  3.501760482187759E-007  1.369626710182909E-003 -1.364386754010182E-003
  3.536953760122483E-007  1.383391687463186E-003 -1.378099068855410E-003
  3.572500736380690E-007  1.397295005065040E-003 -1.391949194755942E-003
  3.608404965689629E-007  1.411338053331818E-003 -1.405938516735913E-003
  3.644670038502152E-007  1.425522236580046E-003 -1.420068433739176E-003
  3.681299581355759E-007  1.439848973239870E-003 -1.434340358769205E-003
  3.718297257235262E-007  1.454319695996902E-003 -1.448755719030404E-003
  3.755666765939080E-007  1.468935851935465E-003 -1.463315956070802E-003
  3.793411844449224E-007  1.483698902683341E-003 -1.478022525926243E-003
  3.831536267305001E-007  1.498610324557903E-003 -1.492876899265963E-003
  3.870043846980465E-007  1.513671608713770E-003 -1.507880561539682E-003
  3.908938434265675E-007  1.528884261291903E-003 -1.523035013126122E-003
  3.948223918651771E-007  1.544249803570242E-003 -1.538341769483079E-003
  3.987904228719929E-007  1.559769772115816E-003 -1.553802361298938E-003
  4.027983332534224E-007  1.575445718938414E-003 -1.569418334645767E-003
  4.068465238038437E-007  1.591279211645781E-003 -1.585191251133913E-003
  4.109353993456852E-007  1.607271833600383E-003 -1.601122688068168E-003
  4.150653687699086E-007  1.623425184077746E-003 -1.617214238605507E-003
  4.192368450768980E-007  1.639740878426370E-003 -1.633467511914385E-003
  4.234502454177603E-007  1.656220548229295E-003 -1.649884133335685E-003
  4.277059911360407E-007  1.672865841467233E-003 -1.666465744545227E-003
  4.320045078098576E-007  1.689678422683375E-003 -1.683214003717948E-003
  4.363462252944604E-007  1.706659973149855E-003 -1.700130585693723E-003
  4.407315777652157E-007  1.723812191035872E-003 -1.717217182144849E-003
  4.451610037610251E-007  1.741136791577507E-003 -1.734475501745208E-003
  4.496349462281793E-007  1.758635507249253E-003 -1.751907270341142E-003
  4.541538525646534E-007  1.776310087937259E-003 -1.769514231124041E-003
  4.587181746648468E-007  1.794162301114320E-003 -1.787298144804649E-003
  4.633283689647730E-007  1.812193932016634E-003 -1.805260789789158E-003
  4.679848964877040E-007  1.830406783822316E-003 -1.823403962357036E-003
  4.726882228902725E-007  1.848802677831723E-003 -1.841729476840656E-003
  4.774388185090382E-007  1.867383453649589E-003 -1.860239165806743E-003
  4.822371584075218E-007  1.886150969368978E-003 -1.878934880239613E-003
  4.870837224237117E-007  1.905107101757100E-003 -1.897818489726291E-003
  4.919789952180485E-007  1.924253746442994E-003 -1.916891882643465E-003
  4.969234663218909E-007  1.943592818107081E-003 -1.936156966346314E-003
  5.019176301864698E-007  1.963126250672645E-003 -1.955615667359271E-003
  5.069619862323334E-007  1.982855997499221E-003 -1.975269931568646E-003
  5.120570388992901E-007  2.002784031577929E-003 -1.995121724417242E-003
  5.172032976968522E-007  2.022912345728792E-003 -2.015173031100889E-003
  5.224012772551882E-007  2.043242952799990E-003 -2.035425856766960E-003
  5.276514973765856E-007  2.063777885869181E-003 -2.055882226714907E-003
  5.329544830874317E-007  2.084519198446774E-003 -2.076544186598759E-003
  5.383107646907167E-007  2.105468964681318E-003 -2.097413802631733E-003
  5.437208778190647E-007  2.126629279566895E-003 -2.118493161792821E-003
  5.491853634882967E-007  2.148002259152623E-003 -2.139784372035503E-003
  5.547047681515337E-007  2.169590040754277E-003 -2.161289562498552E-003
  5.602796437538412E-007  2.191394783168004E-003 -2.183010883718930E-003
  5.659105477874254E-007  2.213418666886214E-003 -2.204950507846861E-003
  5.715980433473820E-007  2.235663894315639E-003 -2.227110628863043E-003
  5.773426991880067E-007  2.258132689997550E-003 -2.249493462798041E-003
  5.831450897796707E-007  2.280827300830244E-003 -2.272101247953903E-003
  5.890057953662685E-007  2.303749996293717E-003 -2.294936245127982E-003
  5.949254020232427E-007  2.326903068676619E-003 -2.318000737839031E-003
  6.009045017161921E-007  2.350288833305484E-003 -2.341297032555539E-003
  6.069436923600686E-007  2.373909628776255E-003 -2.364827458926386E-003
  6.130435778789690E-007  2.397767817188168E-003 -2.388594370013822E-003
  6.192047682665288E-007  2.421865784379953E-003 -2.412600142528767E-003
  6.254278796469210E-007  2.446205940168396E-003 -2.436847177068463E-003
  6.317135343364694E-007  2.470790718589373E-003 -2.461337898356585E-003
  6.380623609058812E-007  2.495622578141204E-003 -2.486074755485660E-003
  6.444749942431040E-007  2.520704002030544E-003 -2.511060222162021E-003
  6.509520756168154E-007  2.546037498420680E-003 -2.536296796953156E-003
  6.574942527405504E-007  2.571625600682362E-003 -2.561787003537574E-003
  6.641021798374731E-007  2.597470867647143E-003 -2.587533390957174E-003
  6.707765177057999E-007  2.623575883863256E-003 -2.613538533872159E-003
  6.775179337848795E-007  2.649943259854072E-003 -2.639805032818481E-003
  6.843271022219378E-007  2.676575632379167E-003 -2.666335514467932E-003
  6.912047039394927E-007  2.703475664697986E-003 -2.693132631890784E-003
  6.981514267034474E-007  2.730646046836181E-003 -2.720199064821108E-003
  7.051679651918673E-007  2.758089495854606E-003 -2.747537519924756E-003
  7.122550210644483E-007  2.785808756121031E-003 -2.775150731070016E-003
  7.194133030326836E-007  2.813806599584582E-003 -2.803041459601021E-003
  7.266435269307352E-007  2.842085826052941E-003 -2.831212494613858E-003
  7.339464157870182E-007  2.870649263472313E-003 -2.859666653235508E-003
  7.413226998965040E-007  2.899499768210252E-003 -2.888406780905546E-003
  7.487731168937503E-007  2.928640225341264E-003 -2.917435751660685E-003
  7.562984118266657E-007  2.958073548935361E-003 -2.946756468422200E-003
  7.638993372310146E-007  2.987802682349416E-003 -2.976371863286193E-003
  7.715766532056714E-007  3.017830598521551E-003 -3.006284897816834E-003
  7.793311274886315E-007  3.048160300268405E-003 -3.036498563342501E-003
  7.871635355337853E-007  3.078794820585424E-003 -3.067015881254924E-003
  7.950746605884642E-007  3.109737222950175E-003 -3.097839903311330E-003
  8.030652937717663E-007  3.140990601628677E-003 -3.128973711939606E-003
  8.111362341536690E-007  3.172558081984843E-003 -3.160420420546567E-003
  8.192882888349362E-007  3.204442820793013E-003 -3.192183173829272E-003
  8.275222730278293E-007  3.236648006553643E-003 -3.224265148089524E-003
  8.358390101376295E-007  3.269176859812144E-003 -3.256669551551478E-003
  8.442393318449782E-007  3.302032633480946E-003 -3.289399624682490E-003
  8.527240781890465E-007  3.335218613164796E-003 -3.322458640517140E-003
  8.612940976515395E-007  3.368738117489332E-003 -3.355849904984578E-003
  8.699502472415452E-007  3.402594498432897E-003 -3.389576757239054E-003
  8.786933925812359E-007  3.436791141661814E-003 -3.423642569993916E-003
  8.875244079924318E-007  3.471331466868899E-003 -3.458050749858818E-003
  8.964441765840330E-007  3.506218928115456E-003 -3.492804737680428E-003
  9.054535903403319E-007  3.541457014176685E-003 -3.527908008886489E-003
  9.145535502102119E-007  3.577049248890549E-003 -3.563364073833362E-003
  9.237449661972436E-007  3.612999191510194E-003 -3.599176478157103E-003
  9.330287574506850E-007  3.649310437059829E-003 -3.635348803127983E-003
  9.424058523573979E-007  3.685986616694278E-003 -3.671884666008650E-003
  9.518771886346875E-007  3.723031398062054E-003 -3.708787720415822E-003
  9.614437134240741E-007  3.760448485672174E-003 -3.746061656685704E-003
  9.711063833860089E-007  3.798241621264579E-003 -3.783710202242985E-003
  9.808661647955404E-007  3.836414584184324E-003 -3.821737121973595E-003
  9.907240336389425E-007  3.874971191759504E-003 -3.860146218601188E-003
  1.000680975711315E-006  3.913915299683022E-003 -3.898941333067443E-003
  1.010737986715162E-006  3.953250802398110E-003 -3.938126344916134E-003
  1.020896072359964E-006  3.992981633487826E-003 -3.977705172681097E-003
  1.031156248462753E-006  4.033111766068383E-003 -4.017681774278093E-003
  1.041519541049687E-006  4.073645213186487E-003 -4.058060147400599E-003
  1.051986986458663E-006  4.114586028220627E-003 -4.098844329919575E-003
  1.062559631442943E-006  4.155938305286419E-003 -4.140038400287252E-003
  1.073238533275836E-006  4.197706179646031E-003 -4.181646477945000E-003
  1.084024759856425E-006  4.239893828121705E-003 -4.223672723735257E-003
  1.094919389816357E-006  4.282505469513453E-003 -4.266121340317633E-003
  1.105923512627707E-006  4.325545365020922E-003 -4.308996572589156E-003
  1.117038228711926E-006  4.369017818669522E-003 -4.352302708108774E-003
  1.128264649549883E-006  4.412927177740849E-003 -4.396044077526137E-003
  1.139603897793020E-006  4.457277833207393E-003 -4.440225055014626E-003
  1.151057107375609E-006  4.502074220171676E-003 -4.484850058708825E-003
  1.162625423628153E-006  4.547320818309716E-003 -4.529923551146276E-003
  1.174310003391917E-006  4.593022152319035E-003 -4.575450039713796E-003
  1.186112015134616E-006  4.639182792371119E-003 -4.621434077098176E-003
  1.198032639067258E-006  4.685807354568430E-003 -4.667880261741466E-003
  1.210073067262170E-006  4.732900501406054E-003 -4.714793238300843E-003
  1.222234503772207E-006  4.780466942237910E-003 -4.762177698113060E-003
  1.234518164751152E-006  4.828511433747731E-003 -4.810038379663583E-003
  1.246925278575342E-006  4.877038780424701E-003 -4.858380069060452E-003
  1.259457085966497E-006  4.926053835043926E-003 -4.907207600512891E-003
  1.272114840115799E-006  4.975561499151702E-003 -4.956525856814723E-003
  1.284899806809213E-006  5.025566723555721E-003 -5.006339769832703E-003
  1.297813264554060E-006  5.076074508820076E-003 -5.056654320999623E-003
  1.310856504706878E-006  5.127089905765386E-003 -5.107474541812531E-003
  1.324030831602551E-006  5.178618015973861E-003 -5.158805514335866E-003
  1.337337562684746E-006  5.230663992299468E-003 -5.210652371709659E-003
  1.350778028637662E-006  5.283233039383200E-003 -5.263020298662838E-003
  1.364353573519093E-006  5.336330414173583E-003 -5.315914532031753E-003
  1.378065554894842E-006  5.389961426452339E-003 -5.369340361283816E-003
  1.391915343974472E-006  5.444131439365382E-003 -5.423303129046462E-003
  1.405904325748432E-006  5.498845869959159E-003 -5.477808231641450E-003
  1.420033899126559E-006  5.554110189722326E-003 -5.532861119624470E-003
  1.434305477077963E-006  5.609929925132883E-003 -5.588467298330162E-003
  1.448720486772334E-006  5.666310658210928E-003 -5.644632328422772E-003
  1.463280369722653E-006  5.723258027076732E-003 -5.701361826452103E-003
  1.477986581929349E-006  5.780777726514631E-003 -5.758661465415219E-003
  1.492840594025897E-006  5.838875508542517E-003 -5.816536975323784E-003
  1.507843891425886E-006  5.897557182987002E-003 -5.874994143777002E-003
  1.522997974471558E-006  5.956828618064430E-003 -5.934038816540445E-003
  1.538304358583846E-006  6.016695740967706E-003 -5.993676898130591E-003
  1.553764574413918E-006  6.077164538459010E-003 -6.053914352405300E-003
  1.569380167996239E-006  6.138241057468481E-003 -6.114757203160192E-003
  1.585152700903180E-006  6.199931405698911E-003 -6.176211534731045E-003
  1.601083750401178E-006  6.262241752236535E-003 -6.238283492602234E-003
  1.617174909608456E-006  6.325178328167941E-003 -6.300979284021267E-003
  1.633427787654345E-006  6.388747427203152E-003 -6.364305178619530E-003
  1.649844009840194E-006  6.452955406305055E-003 -6.428267509039260E-003
  1.666425217801901E-006  6.517808686325080E-003 -6.492872671566802E-003
  1.683173069674081E-006  6.583313752645259E-003 -6.558127126772253E-003
  1.700089240255878E-006  6.649477155826818E-003 -6.624037400155502E-003
  1.717175421178446E-006  6.716305512265194E-003 -6.690610082798806E-003
  1.734433321074116E-006  6.783805504851741E-003 -6.757851832025916E-003
  1.751864665747259E-006  6.851983883641968E-003 -6.825769372067796E-003
  1.769471198346869E-006  6.920847466530555E-003 -6.894369494735039E-003
  1.787254679540878E-006  6.990403139933189E-003 -6.963659060097077E-003
  1.805216887692224E-006  7.060657859475176E-003 -7.033644997168201E-003
  1.823359619036693E-006  7.131618650687000E-003 -7.104334304600422E-003
  1.841684687862537E-006  7.203292609706920E-003 -7.175734051383394E-003
  1.860193926691909E-006  7.275686903990601E-003 -7.247851377551327E-003
  1.878889186464117E-006  7.348808773027748E-003 -7.320693494896880E-003
  1.897772336720718E-006  7.422665529066223E-003 -7.394267687692527E-003
  1.916845265792473E-006  7.497264557843185E-003 -7.468581313418862E-003
  1.936109880988184E-006  7.572613319323688E-003 -7.543641803500385E-003
  1.955568108785423E-006  7.648719348446617E-003 -7.619456664048615E-003
  1.975221895023187E-006  7.725590255878372E-003 -7.696033476612834E-003
  1.995073205096477E-006  7.803233728773711E-003 -7.773379898938091E-003
  2.015124024152843E-006  7.881657531544652E-003 -7.851503665731084E-003
  2.035376357290900E-006  7.960869506636815E-003 -7.930412589433597E-003
  2.055832229760839E-006  8.040877575313705E-003 -8.010114561003728E-003
  2.076493687166953E-006  8.121689738448897E-003 -8.090617550705094E-003
  2.097362795672201E-006  8.203314077326017E-003 -8.171929608903717E-003
  2.118441642204824E-006  8.285758754446981E-003 -8.254058866873189E-003
  2.139732334667041E-006  8.369032014348209E-003 -8.337013537607761E-003
  2.161237002145842E-006  8.453142184425094E-003 -8.420801916643628E-003
  2.182957795125894E-006  8.538097675764727E-003 -8.505432382888513E-003
  2.204896885704596E-006  8.623906983987038E-003 -8.590913399459575E-003
  2.227056467809289E-006  8.710578690094350E-003 -8.677253514529682E-003
  2.249438757416649E-006  8.798121461329522E-003 -8.764461362182320E-003
  2.272045992774289E-006  8.886544052042603E-003 -8.852545663274911E-003
  2.294880434624585E-006  8.975855304566380E-003 -8.941515226310981E-003
  2.317944366430750E-006  9.066064150100493E-003 -9.031378948320953E-003
  2.341240094605185E-006  9.157179609604708E-003 -9.122145815751940E-003
  2.364769948740120E-006  9.249210794700879E-003 -9.213824905366298E-003
  2.388536281840578E-006  9.342166908584221E-003 -9.306425385149416E-003
  2.412541470559673E-006  9.436057246943585E-003 -9.399956515226418E-003
  2.436787915436282E-006  9.530891198891035E-003 -9.494427648788262E-003
  2.461278041135098E-006  9.626678247900824E-003 -9.589848233027037E-003
  2.486014296689100E-006  9.723427972757655E-003 -9.686227810080685E-003
  2.510999155744455E-006  9.821150048514631E-003 -9.783576017987201E-003
  2.536235116807892E-006  9.919854247460769E-003 -9.881902591648523E-003
  2.561724703496545E-006  1.001955044009823E-002 -9.981217363803960E-003
  2.587470464790326E-006  1.012024859612936E-002 -1.008153026601348E-002
  2.613474975286819E-006  1.022195878545366E-002 -1.018285132965090E-002
  2.639740835458743E-006  1.032469117917481E-002 -1.028519068690701E-002
  2.666270671914005E-006  1.042845605061783E-002 -1.038855857180284E-002
  2.693067137658357E-006  1.053326377635632E-002 -1.049296532121301E-002
  2.720132912360706E-006  1.063912483725016E-002 -1.059842137589944E-002
  2.747470702621075E-006  1.074604981949373E-002 -1.070493728155553E-002
  2.775083242241273E-006  1.085404941567428E-002 -1.081252368986056E-002
  2.802973292498272E-006  1.096313442584148E-002 -1.092119135954504E-002
  2.831143642420341E-006  1.107331575858723E-002 -1.103095115746650E-002
  2.859597109065945E-006  1.118460443213661E-002 -1.114181405969617E-002
  2.888336537805461E-006  1.129701157544975E-002 -1.125379115261670E-002
  2.917364802605713E-006  1.141054842933464E-002 -1.136689363403069E-002
  2.946684806317371E-006  1.152522634757126E-002 -1.148113281428049E-002
  2.976299480965240E-006  1.164105679804703E-002 -1.159652011737936E-002
  3.006211788041463E-006  1.175805136390350E-002 -1.171306708215376E-002
  3.036424718801675E-006  1.187622174469478E-002 -1.183078536339730E-002
  3.066941294564129E-006  1.199557975755740E-002 -1.194968673303620E-002
  3.097764567011833E-006  1.211613733839212E-002 -1.206978308130648E-002
  3.128897618497717E-006  1.223790654305748E-002 -1.219108641794309E-002
  3.160343562352875E-006  1.236089954857543E-002 -1.231360887338075E-002
  3.192105543197895E-006  1.248512865434900E-002 -1.243736269996711E-002
  3.224186737257333E-006  1.261060628339232E-002 -1.256236027318797E-002
  3.256590352677327E-006  1.273734498357283E-002 -1.268861409290479E-002
  3.289319629846424E-006  1.286535742886619E-002 -1.281613678460480E-002
  3.322377841719614E-006  1.299465642062358E-002 -1.294494110066338E-002
  3.355768294145633E-006  1.312525488885197E-002 -1.307503992161953E-002
  3.389494326197550E-006  1.325716589350694E-002 -1.320644625746371E-002
  3.423559310506675E-006  1.339040262579896E-002 -1.333917324893907E-002
  3.457966653599826E-006  1.352497840951224E-002 -1.347323416885530E-002
  3.492719796239985E-006  1.366090670233731E-002 -1.360864242341615E-002
  3.527822213770378E-006  1.379820109721674E-002 -1.374541155355990E-002
  3.563277416462010E-006  1.393687532370441E-002 -1.388355523631354E-002
  3.599088949864695E-006  1.407694324933856E-002 -1.402308728616049E-002
  3.635260395161617E-006  1.421841888102843E-002 -1.416402165642196E-002
  3.671795369527450E-006  1.436131636645512E-002 -1.430637244065246E-002
  3.708697526490075E-006  1.450564999548624E-002 -1.445015387404903E-002
  3.745970556295941E-006  1.465143420160499E-002 -1.459538033487483E-002
  3.783618186279089E-006  1.479868356335344E-002 -1.474206634589694E-002
  3.821644181233890E-006  1.494741280579048E-002 -1.489022657583873E-002
  3.860052343791530E-006  1.509763680196433E-002 -1.503987584084668E-002
  3.898846514800269E-006  1.524937057439977E-002 -1.519102910597196E-002
  3.938030573709538E-006  1.540262929660048E-002 -1.534370148666706E-002
  3.977608438957880E-006  1.555742829456638E-002 -1.549790825029725E-002
  4.017584068364803E-006  1.571378304832630E-002 -1.565366481766743E-002
  4.057961459526561E-006  1.587170919348592E-002 -1.581098676456415E-002
  4.098744650215917E-006  1.603122252279129E-002 -1.596988982331313E-002
  4.139937718785926E-006  1.619233898770834E-002 -1.613038988435273E-002
  4.181544784577773E-006  1.635507470001780E-002 -1.629250299782278E-002
  4.223570008332711E-006  1.651944593342653E-002 -1.645624537516973E-002
  4.266017592608136E-006  1.668546912519482E-002 -1.662163339076778E-002
  4.308891782197847E-006  1.685316087778022E-002 -1.678868358355626E-002
  4.352196864556534E-006  1.702253796049771E-002 -1.695741265869372E-002
