  2.061153622439000E-007  2.960915137337068E-008 -3.206847661266226E-008
  2.081868560730650E-007  3.057739514972684E-008 -3.311780604223846E-008
  2.102791687613270E-007  3.001555706704131E-008 -3.252921231686254E-008
  2.123925095416982E-007  3.227003928623680E-008 -3.494002347887071E-008
  2.145270897500181E-007  3.106508198213160E-008 -3.367068888727881E-008
  2.166831228460860E-007  3.178948234228539E-008 -3.444357689433484E-008
  2.188608244350085E-007  3.420652683894915E-008 -3.703868233802313E-008
  2.210604122887591E-007  3.364468875626361E-008 -3.645008861264721E-008
  2.232821063679562E-007  3.678613361308115E-008 -3.981808206339154E-008
  2.255261288438591E-007  3.477549481008803E-008 -3.768371232390354E-008
  2.277927041205855E-007  3.702997702928353E-008 -4.009452348591171E-008
  2.300820588575518E-007  3.654942008533213E-008 -3.959807690137585E-008
  2.323944219921395E-007  3.590630086391245E-008 -3.891733603515987E-008
  2.347300247625892E-007  4.065910871850584E-008 -4.401539978169638E-008
  2.370891007311241E-007  3.840462649931034E-008 -4.160458861968821E-008
  2.394718858073070E-007  3.711838805647101E-008 -4.024310688725625E-008
  2.418786182716312E-007  4.034111405202269E-008 -4.370324747884063E-008
  2.443095387993488E-007  4.283943968742057E-008 -4.639050006336898E-008
  2.467648904845383E-007  4.219632046600089E-008 -4.570975919715300E-008
  2.492449188644143E-007  4.316456424235706E-008 -4.675908862672921E-008
  2.517498719438816E-007  4.397024574124498E-008 -4.762412377462530E-008
  2.542800002203354E-007  4.212216921572012E-008 -4.567404831681742E-008
  2.568355567087120E-007  4.292785071460804E-008 -4.653908346471351E-008
  2.594167969667899E-007  4.317169413081041E-008 -4.681552488723368E-008
  2.620239791207458E-007  4.494561940605451E-008 -4.872988946470600E-008
  2.646573638909678E-007  4.518946282225688E-008 -4.900633088722617E-008
  2.673172146181275E-007  4.833090767907444E-008 -5.237432433797050E-008
  2.700037972895140E-007  4.929915145543060E-008 -5.342365376754671E-008
  2.727173805656335E-007  5.260315858971641E-008 -5.697594149997114E-008
  2.754582358070747E-007  5.204132050703086E-008 -5.638734777459521E-008
  2.782266371016460E-007  5.156076356307945E-008 -5.589090119005935E-008
  2.810228612917836E-007  5.244772620070150E-008 -5.684808347879553E-008
  2.838471880022370E-007  5.269156961690387E-008 -5.712452490131570E-008
  2.866998996680307E-007  5.607685788992379E-008 -6.076895977458020E-008
  2.895812815627086E-007  5.623942016739205E-008 -6.095325405626030E-008
