  2.061153622439000E-007 -4.923109239666610E-015
  2.081868560730650E-007 -5.022572081879515E-015
  2.102791687613270E-007 -5.124009750767678E-015
  2.123925095416982E-007 -5.227547558707280E-015
  2.145270897500181E-007 -5.333148269260121E-015
  2.166831228460860E-007 -5.440835744502634E-015
  2.188608244350085E-007 -5.550758913135582E-015
  2.210604122887591E-007 -5.662902123785937E-015
  2.232821063679562E-007 -5.777333195127240E-015
  2.255261288438591E-007 -5.894036531453953E-015
  2.277927041205855E-007 -6.013038389919483E-015
  2.300820588575518E-007 -6.134535946791111E-015
  2.323944219921395E-007 -6.258558503697595E-015
  2.347300247625892E-007 -6.385006332383742E-015
  2.370891007311241E-007 -6.513950642443729E-015
  2.394718858073070E-007 -6.645507296500861E-015
  2.418786182716312E-007 -6.779837914119467E-015
  2.443095387993488E-007 -6.916711294378110E-015
  2.467648904845383E-007 -7.056509907346988E-015
  2.492449188644143E-007 -7.199046219824469E-015
  2.517498719438816E-007 -7.344485636680294E-015
  2.542800002203354E-007 -7.492817100368807E-015
  2.568355567087120E-007 -7.644254375777187E-015
  2.594167969667899E-007 -7.798652675606826E-015
  2.620239791207458E-007 -7.956228199264664E-015
  2.646573638909678E-007 -8.116972285012074E-015
  2.673172146181275E-007 -8.280921685045324E-015
  2.700037972895140E-007 -8.448252157733743E-015
  2.727173805656335E-007 -8.618817387103623E-015
  2.754582358070747E-007 -8.792981267290761E-015
  2.782266371016460E-007 -8.970598429656290E-015
  2.810228612917836E-007 -9.151803076732088E-015
  2.838471880022370E-007 -9.336684269192607E-015
  2.866998996680307E-007 -9.525332396491627E-015
  2.895812815627086E-007 -9.717695579801255E-015
  2.924916218268613E-007 -9.914057193874915E-015
  2.954312114969406E-007 -1.011431901011703E-014
  2.984003445343630E-007 -1.031872047746915E-014
  3.013993178549066E-007 -1.052711464899516E-014
  3.044284313584026E-007 -1.073974376209635E-014
  3.074879879587257E-007 -1.095675574865877E-014
  3.105782936140856E-007 -1.117805308767486E-014
  3.136996573576229E-007 -1.140388451264642E-014
  3.168523913283132E-007 -1.163430290455462E-014
  3.200368108021809E-007 -1.186926097561352E-014
  3.232532342238271E-007 -1.210906394618388E-014
  3.265019832382742E-007 -1.235361593432319E-014
  3.297833827231311E-007 -1.260322720112032E-014
  3.330977608210807E-007 -1.285780289243812E-014
  3.364454489726948E-007 -1.311760679832164E-014
  3.398267819495783E-007 -1.338249250606484E-014
  3.432420978878466E-007 -1.365293541072050E-014
  3.466917383219398E-007 -1.392868649193082E-014
  3.501760482187759E-007 -1.421012272056645E-014
  3.536953760122483E-007 -1.449720471130084E-014
  3.572500736380690E-007 -1.479010424416335E-014
  3.608404965689629E-007 -1.508888895133107E-014
  3.644670038502152E-007 -1.539373448929400E-014
  3.681299581355759E-007 -1.570471133963642E-014
  3.718297257235262E-007 -1.602189062460142E-014
  3.755666765939080E-007 -1.634567121095576E-014
  3.793411844449224E-007 -1.667580169794988E-014
  3.831536267305001E-007 -1.701268557129263E-014
  3.870043846980465E-007 -1.735651224085196E-014
  3.908938434265675E-007 -1.770714034546740E-014
  3.948223918651771E-007 -1.806476018154233E-014
  3.987904228719929E-007 -1.842978970502324E-014
  4.027983332534224E-007 -1.880220269697558E-014
  4.068465238038437E-007 -1.918208494736962E-014
  4.109353993456852E-007 -1.956963707716197E-014
  4.150653687699086E-007 -1.996494815657911E-014
  4.192368450768980E-007 -2.036810806496397E-014
  4.234502454177603E-007 -2.077955482263437E-014
