  1.3872000000E+00  1.4317622362E-12  2.3929886745E-13  1.1451504038E-14
  1.4283000000E+00  1.4499087933E-12  2.5100835173E-13  1.2399316248E-14
  1.4700000000E+00  1.4672337944E-12  2.6302531670E-13  1.3407008015E-14
  1.5123000000E+00  1.4837157390E-12  2.7534605140E-13  1.4477058836E-14
  1.5552000000E+00  1.4993342331E-12  2.8796632356E-13  1.5611977148E-14
  1.5987000000E+00  1.5140700119E-12  3.0088137853E-13  1.6814296929E-14
  1.6428000000E+00  1.5279049613E-12  3.1408593898E-13  1.8086574128E-14
  1.6875000000E+00  1.5408221376E-12  3.2757420566E-13  1.9431382948E-14
  1.7328000000E+00  1.5528057858E-12  3.4133985895E-13  2.0851311977E-14
  1.7787000000E+00  1.5638413556E-12  3.5537606139E-13  2.2348960170E-14
  1.8252000000E+00  1.5739155165E-12  3.6967546109E-13  2.3926932698E-14
  1.8723000000E+00  1.5830161700E-12  3.8423019607E-13  2.5587836649E-14
  1.9200000000E+00  1.5911324616E-12  3.9903189951E-13  2.7334276614E-14
  1.9683000000E+00  1.5982547893E-12  4.1407170583E-13  2.9168850140E-14
  2.0172000000E+00  1.6043748119E-12  4.2934025778E-13  3.1094143071E-14
  2.0667000000E+00  1.6094854543E-12  4.4482771432E-13  3.3112724775E-14
  2.1168000000E+00  1.6135809118E-12  4.6052375942E-13  3.5227143276E-14
  2.1675000000E+00  1.6166566525E-12  4.7641761170E-13  3.7439920284E-14
  2.2188000000E+00  1.6187094175E-12  4.9249803495E-13  3.9753546144E-14
  2.2707000000E+00  1.6197372197E-12  5.0875334944E-13  4.2170474701E-14
  2.3232000000E+00  1.6197393410E-12  5.2517144409E-13  4.4693118101E-14
  2.3763000000E+00  1.6187163273E-12  5.4173978945E-13  4.7323841527E-14
  2.4300000000E+00  1.6166699822E-12  5.5844545140E-13  5.0064957883E-14
  2.4843000000E+00  1.6136033586E-12  5.7527510570E-13  5.2918722437E-14
  2.5392000000E+00  1.6095207489E-12  5.9221505317E-13  5.5887327429E-14
  2.5947000000E+00  1.6044276735E-12  6.0925123575E-13  5.8972896654E-14
  2.6508000000E+00  1.5983308676E-12  6.2636925307E-13  6.2177480039E-14
  2.7075000000E+00  1.5912382661E-12  6.4355437984E-13  6.5503048204E-14
  2.7648000000E+00  1.5831589877E-12  6.6079158378E-13  6.8951487040E-14
  2.8227000000E+00  1.5741033163E-12  6.7806554423E-13  7.2524592299E-14
  2.8812000000E+00  1.5640826819E-12  6.9536067132E-13  7.6224064212E-14
  2.9403000000E+00  1.5531096397E-12  7.1266112570E-13  8.0051502147E-14
  3.0000000000E+00  1.5411978471E-12  7.2995083878E-13  8.4008399312E-14
  3.0603000000E+00  1.5283620404E-12  7.4721353349E-13  8.8096137520E-14
  3.1212000000E+00  1.5146180094E-12  7.6443274549E-13  9.2315982022E-14
  3.1827000000E+00  1.4999825707E-12  7.8159184480E-13  9.6669076426E-14
  3.2448000000E+00  1.4844735400E-12  7.9867405784E-13  1.0115643770E-13
  3.3075000000E+00  1.4681097029E-12  8.1566248981E-13  1.0577895127E-13
  3.3708000000E+00  1.4509107846E-12  8.3254014742E-13  1.1053736627E-13
  3.4347000000E+00  1.4328974188E-12  8.4928996186E-13  1.1543229086E-13
  3.4992000000E+00  1.4140911148E-12  8.6589481206E-13  1.2046418770E-13
  3.5643000000E+00  1.3945142243E-12  8.8233754820E-13  1.2563336959E-13
  3.6300000000E+00  1.3741899064E-12  8.9860101525E-13  1.3093999527E-13
  3.6963000000E+00  1.3531420929E-12  9.1466807685E-13  1.3638406528E-13
  3.7632000000E+00  1.3313954513E-12  9.3052163912E-13  1.4196541816E-13
  3.8307000000E+00  1.3089753481E-12  9.4614467460E-13  1.4768372671E-13
  3.8988000000E+00  1.2859078108E-12  9.6152024626E-13  1.5353849448E-13
  3.9675000000E+00  1.2622194892E-12  9.7663153137E-13  1.5952905247E-13
  4.0368000000E+00  1.2379376166E-12  9.9146184546E-13  1.6565455605E-13
  4.1067000000E+00  1.2130899697E-12  1.0059946661E-12  1.7191398206E-13
  4.1772000000E+00  1.1877048283E-12  1.0202136564E-12  1.7830612617E-13
  4.2483000000E+00  1.1618109348E-12  1.0341026889E-12  1.8482960051E-13
  4.3200000000E+00  1.1354374530E-12  1.0476458684E-12  1.9148283145E-13
  4.3923000000E+00  1.1086139265E-12  1.0608275553E-12  1.9826405770E-13
  4.4652000000E+00  1.0813702374E-12  1.0736323883E-12  2.0517132869E-13
  4.5387000000E+00  1.0537365639E-12  1.0860453068E-12  2.1220250314E-13
  4.6128000000E+00  1.0257433387E-12  1.0980515728E-12  2.1935524796E-13
  4.6875000000E+00  9.9742120667E-13  1.1096367931E-12  2.2662703741E-13
  4.7628000000E+00  9.6880098263E-13  1.1207869401E-12  2.3401515253E-13
  4.8387000000E+00  9.3991360953E-13  1.1314883726E-12  2.4151668088E-13
  4.9152000000E+00  9.1079011634E-13  1.1417278566E-12  2.4912851656E-13
  4.9923000000E+00  8.8146157626E-13  1.1514925846E-12  2.5684736050E-13
  5.0700000000E+00  8.5195906515E-13  1.1607701947E-12  2.6466972111E-13
  5.1483000000E+00  8.2231362030E-13  1.1695487900E-12  2.7259191518E-13
  5.2272000000E+00  7.9255619944E-13  1.1778169558E-12  2.8061006911E-13
  5.3067000000E+00  7.6271764027E-13  1.1855637773E-12  2.8872012043E-13
  5.3868000000E+00  7.3282862037E-13  1.1927788562E-12  2.9691781962E-13
  5.4675000000E+00  7.0291961766E-13  1.1994523270E-12  3.0519873231E-13
  5.5488000000E+00  6.7302087146E-13  1.2055748716E-12  3.1355824166E-13
  5.6307000000E+00  6.4316234411E-13  1.2111377345E-12  3.2199155119E-13
  5.7132000000E+00  6.1337368334E-13  1.2161327359E-12  3.3049368782E-13
  5.7963000000E+00  5.8368418531E-13  1.2205522851E-12  3.3905950525E-13
  5.8800000000E+00  5.5412275849E-13  1.2243893921E-12  3.4768368767E-13
  5.9643000000E+00  5.2471788830E-13  1.2276376794E-12  3.5636075370E-13
  6.0492000000E+00  4.9549760265E-13  1.2302913918E-12  3.6508506075E-13
  6.1347000000E+00  4.6648943846E-13  1.2323454065E-12  3.7385080955E-13
  6.2208000000E+00  4.3772040898E-13  1.2337952410E-12  3.8265204904E-13
  6.3075000000E+00  4.0921697233E-13  1.2346370616E-12  3.9148268156E-13
  6.3948000000E+00  3.8100500088E-13  1.2348676894E-12  4.0033646831E-13
  6.4827000000E+00  3.5310975181E-13  1.2344846070E-12  4.0920703502E-13
  6.5712000000E+00  3.2555583880E-13  1.2334859626E-12  4.1808787805E-13
  6.6603000000E+00  2.9836720481E-13  1.2318705744E-12  4.2697237055E-13
