  2.061153622439000E-007 -4.581558111028514E-008  4.397361611571847E-008
  2.081868560730650E-007 -4.522029545024825E-008  4.339020968024287E-008
  2.102791687613270E-007 -4.841068558877224E-008  4.646641609630795E-008
  2.123925095416982E-007 -4.699941040550488E-008  4.509708122331239E-008
  2.145270897500181E-007 -4.803610379192891E-008  4.608553166287671E-008
  2.166831228460860E-007 -5.107935802165717E-008  4.902672341091221E-008
  2.188608244350085E-007 -5.122649393045288E-008  4.916173807894178E-008
  2.210604122887591E-007 -5.144719779364644E-008  4.936426008098615E-008
  2.232821063679562E-007 -5.508573768341160E-008  5.288885826449727E-008
  2.255261288438591E-007 -5.263102708886618E-008  5.048772518858004E-008
  2.277927041205855E-007 -5.693842059306606E-008  5.466323714158155E-008
  2.300820588575518E-007 -5.730626036505536E-008  5.500077381165549E-008
  2.323944219921395E-007 -5.893823941151627E-008  5.657263068669540E-008
  2.347300247625892E-007 -5.982779688914459E-008  5.742606645823016E-008
  2.370891007311241E-007 -6.212862955004024E-008  5.964883710276050E-008
  2.394718858073070E-007 -6.301818702766856E-008  6.050227287429526E-008
  2.418786182716312E-007 -6.539258764296206E-008  6.279255085284037E-008
  2.443095387993488E-007 -6.434915223168402E-008  6.176075264991873E-008
  2.467648904845383E-007 -6.523870970931231E-008  6.261418842145349E-008
  2.492449188644143E-007 -6.842909984783629E-008  6.569039483751854E-008
  2.517498719438816E-007 -6.790738214219725E-008  6.517449573605776E-008
  2.542800002203354E-007 -7.458917626169065E-008  7.164028566760434E-008
  2.568355567087120E-007 -7.131847614391481E-008  6.845322415416719E-008
  2.594167969667899E-007 -7.369287675920831E-008  7.074350213271230E-008
  2.620239791207458E-007 -7.450886628243875E-008  7.152943057023226E-008
  2.646573638909678E-007 -7.650868510088895E-008  7.343882411534614E-008
  2.673172146181275E-007 -7.955193933061722E-008  7.638001586338164E-008
  2.700037972895140E-007 -8.118391837707813E-008  7.795187273842156E-008
  2.727173805656335E-007 -8.155175814906742E-008  7.828940940849549E-008
  2.754582358070747E-007 -8.058189069218722E-008  7.732511853958866E-008
  2.782266371016460E-007 -8.503642010518281E-008  8.163564516061973E-008
  2.810228612917836E-007 -8.681553506043944E-008  8.334251670368924E-008
  2.838471880022370E-007 -9.193891808786978E-008  8.830395709421071E-008
  2.866998996680307E-007 -9.022662906215695E-008  8.662124512179869E-008
  2.895812815627086E-007 -9.126332244858099E-008  8.760969556136302E-008
  2.924916218268613E-007 -9.244715174380075E-008  8.873316066895690E-008
  2.954312114969406E-007 -9.764410272562896E-008  9.376210839349316E-008
  2.984003445343630E-007 -9.875436406645083E-008  9.481806616707227E-008
  3.013993178549066E-007 -9.926933974723579E-008  9.529061750517581E-008
