  2.061153622439000E-007  5.736117614970102E-003 -5.749551906644943E-003
  2.081868560730650E-007  5.793766555414989E-003 -5.807335863965821E-003
  2.102791687613270E-007  5.851994877343576E-003 -5.865700559712559E-003
  2.123925095416982E-007  5.910808403636567E-003 -5.924651830403360E-003
  2.145270897500181E-007  5.970213015695619E-003 -5.984195571214438E-003
  2.166831228460860E-007  6.030214654031436E-003 -6.044337736569479E-003
  2.188608244350085E-007  6.090819318857837E-003 -6.105084340735135E-003
  2.210604122887591E-007  6.152033070691841E-003 -6.166441458422463E-003
  2.232821063679562E-007  6.213862030959614E-003 -6.228415225394343E-003
  2.255261288438591E-007  6.276312382608725E-003 -6.291011839079132E-003
  2.277927041205855E-007  6.339390370726374E-003 -6.354237559190352E-003
  2.300820588575518E-007  6.403102303163934E-003 -6.418098708352709E-003
  2.323944219921395E-007  6.467454551167748E-003 -6.482601672734331E-003
  2.347300247625892E-007  6.532453550016243E-003 -6.547752902685418E-003
  2.370891007311241E-007  6.598105799663473E-003 -6.613558913383250E-003
  2.394718858073070E-007  6.664417865389098E-003 -6.680026285483729E-003
  2.418786182716312E-007  6.731396378454976E-003 -6.747161665779478E-003
  2.443095387993488E-007  6.799048036768205E-003 -6.814971767864449E-003
  2.467648904845383E-007  6.867379605551007E-003 -6.883463372805369E-003
  2.492449188644143E-007  6.936397918017204E-003 -6.952643329819815E-003
  2.517498719438816E-007  7.006109876055544E-003 -7.022518556961123E-003
  2.542800002203354E-007  7.076522450919939E-003 -7.093096041810250E-003
  2.568355567087120E-007  7.147642683926538E-003 -7.164382842174480E-003
  2.594167969667899E-007  7.219477687157928E-003 -7.236386086793277E-003
  2.620239791207458E-007  7.292034644174283E-003 -7.309112976051097E-003
  2.646573638909678E-007  7.365320810731778E-003 -7.382570782697471E-003
  2.673172146181275E-007  7.439343515508122E-003 -7.456766852574266E-003
  2.700037972895140E-007  7.514110160835499E-003 -7.531708605350323E-003
  2.727173805656335E-007  7.589628223440729E-003 -7.607403535263348E-003
  2.754582358070747E-007  7.665905255193015E-003 -7.683859211869426E-003
  2.782266371016460E-007  7.742948883859105E-003 -7.761083280799934E-003
  2.810228612917836E-007  7.820766813866053E-003 -7.839083464526109E-003
  2.838471880022370E-007  7.899366827071713E-003 -7.917867563131325E-003
  2.866998996680307E-007  7.978756783542920E-003 -7.997443455091111E-003
  2.895812815627086E-007  8.058944622341460E-003 -8.077819098060959E-003
