  2.061153622439000E-007  8.096911786906334E-027  1.048809713896919E-026
  2.081868560730650E-007  8.343499461839298E-027  1.080750724939570E-026
  2.102791687613270E-007  8.597596849491024E-027  1.113664484587529E-026
  2.123925095416982E-007  8.859432654662494E-027  1.147580617446225E-026
  2.145270897500181E-007  9.129242547252805E-027  1.182529650324638E-026
  2.166831228460860E-007  9.407269374377998E-027  1.218543039711489E-026
  2.188608244350085E-007  9.693763378949865E-027  1.255653200088203E-026
  2.210604122887591E-007  9.988982424911442E-027  1.293893533104130E-026
  2.232821063679562E-007  1.029319222933198E-026  1.333298457640284E-026
  2.255261288438591E-007  1.060666660157024E-026  1.373903440788661E-026
  2.277927041205855E-007  1.092968768972139E-026  1.415745029775012E-026
  2.300820588575518E-007  1.126254623456934E-026  1.458860884853817E-026
  2.323944219921395E-007  1.160554183127307E-026  1.503289813205053E-026
  2.347300247625892E-007  1.195898319902253E-026  1.549071803863281E-026
  2.370891007311241E-007  1.232318845890669E-026  1.596248063710470E-026
  2.394718858073070E-007  1.269848542024404E-026  1.644861054564974E-026
  2.418786182716312E-007  1.308521187563309E-026  1.694954531400040E-026
  2.443095387993488E-007  1.348371590498850E-026  1.746573581726227E-026
  2.467648904845383E-007  1.389435618883654E-026  1.799764666173222E-026
  2.492449188644143E-007  1.431750233115171E-026  1.854575660307533E-026
  2.517498719438816E-007  1.475353519202531E-026  1.911055897723733E-026
  2.542800002203354E-007  1.520284723046524E-026  1.969256214448026E-026
  2.568355567087120E-007  1.566584285763555E-026  2.029228994694104E-026
  2.594167969667899E-007  1.614293880085385E-026  2.091028218012474E-026
  2.620239791207458E-007  1.663456447867398E-026  2.154709507875694E-026
  2.646573638909678E-007  1.714116238739171E-026  2.220330181743258E-026
  2.673172146181275E-007  1.766318849932126E-026  2.287949302651174E-026
  2.700037972895140E-007  1.820111267320119E-026  2.357627732372687E-026
  2.727173805656335E-007  1.875541907709896E-026  2.429428186197981E-026
  2.754582358070747E-007  1.932660662419489E-026  2.503415289382175E-026
  2.782266371016460E-007  1.991518942183768E-026  2.579655635312416E-026
  2.810228612917836E-007  2.052169723427573E-026  2.658217845446415E-026
  2.838471880022370E-007  2.114667595948076E-026  2.739172631076404E-026
  2.866998996680307E-007  2.179068812049275E-026  2.822592856974061E-026
  2.895812815627086E-007  2.245431337172877E-026  2.908553606973728E-026
  2.924916218268613E-007  2.313814902071097E-026  2.997132251552928E-026
  2.954312114969406E-007  2.384281056568372E-026  3.088408517471025E-026
  2.984003445343630E-007  2.456893224960357E-026  3.182464559528671E-026
  3.013993178549066E-007  2.531716763100075E-026  3.279385034512697E-026
  3.044284313584026E-007  2.608819017222590E-026  3.379257177392913E-026
  3.074879879587257E-007  2.688269384561174E-026  3.482170879839487E-026
  3.105782936140856E-007  2.770139375809488E-026  3.588218771131502E-026
  3.136996573576229E-007  2.854502679486049E-026  3.697496301529567E-026
  3.168523913283132E-007  2.941435228258858E-026  3.810101828187495E-026
  3.200368108021809E-007  3.031015267289934E-026  3.926136703680383E-026
  3.232532342238271E-007  3.123323424661239E-026  4.045705367228759E-026
  3.265019832382742E-007  3.218442783945395E-026  4.168915438700947E-026
  3.297833827231311E-007  3.316458958986507E-026  4.295877815478198E-026
  3.330977608210807E-007  3.417460170958401E-026  4.426706772269831E-026
  3.364454489726948E-007  3.521537327769642E-026  4.561520063968180E-026
  3.398267819495783E-007  3.628784105886774E-026  4.700439031635941E-026
  3.432420978878466E-007  3.739297034649481E-026  4.843588711721324E-026
  3.466917383219398E-007  3.853175583153492E-026  4.991097948599304E-026
  3.501760482187759E-007  3.970522249779497E-026  5.143099510540242E-026
  3.536953760122483E-007  4.091442654448595E-026  5.299730209210296E-026
  3.572500736380690E-007  4.216045633687360E-026  5.461131022811162E-026
  3.608404965689629E-007  4.344443338588064E-026  5.627447222969959E-026
  3.644670038502152E-007  4.476751335752216E-026  5.798828505493511E-026
  3.681299581355759E-007  4.613088711308328E-026  5.975429125104672E-026
  3.718297257235262E-007  4.753578178097444E-026  6.157408034281996E-026
  3.755666765939080E-007  4.898346186123002E-026  6.344929026327682E-026
  3.793411844449224E-007  5.047523036364357E-026  6.538160882792621E-026
  3.831536267305001E-007  5.201242998056466E-026  6.737277525391170E-026
  3.870043846980465E-007  5.359644429541259E-026  6.942458172542447E-026
  3.908938434265675E-007  5.522869902799490E-026  7.153887500678996E-026
  3.948223918651771E-007  5.691066331775142E-026  7.371755810468048E-026
  3.987904228719929E-007  5.864385104607894E-026  7.596259198094967E-026
  4.027983332534224E-007  6.042982219892663E-026  7.827599731763050E-026
  4.068465238038437E-007  6.227018427088872E-026  8.065985633568547E-026
  4.109353993456852E-007  6.416659371205813E-026  8.311631466914623E-026
  4.150653687699086E-007  6.612075741894339E-026  8.564758329632871E-026
  4.192368450768980E-007  6.813443427079074E-026  8.825594052986321E-026
  4.234502454177603E-007  7.020943671269405E-026  9.094373406732930E-026
  4.277059911360407E-007  7.234763238691794E-026  9.371338310434216E-026
  4.320045078098576E-007  7.455094581390172E-026  9.656738051199204E-026
  4.363462252944604E-007  7.682136012445786E-026  9.950829508059646E-026
  4.407315777652157E-007  7.916091884472333E-026  1.025387738317848E-025
  4.451610037610251E-007  8.157172773547137E-026  1.056615444009966E-025
  4.496349462281793E-007  8.405595668743815E-026  1.088794174925375E-025
  4.541538525646534E-007  8.661584167437089E-026  1.121952894094029E-025
  4.587181746648468E-007  8.925368676555526E-026  1.156121446601459E-025
  4.633283689647730E-007  9.197186619963320E-026  1.191330586451368E-025
