  2.061153622439000E-007  3.931053485259784E-015
  2.081868560730650E-007  4.010464681228239E-015
  2.102791687613270E-007  4.091482994511126E-015
  2.123925095416982E-007  4.174135869315794E-015
  2.145270897500181E-007  4.258459907006750E-015
  2.166831228460860E-007  4.344485909091589E-015
  2.188608244350085E-007  4.432251439067259E-015
  2.210604122887591E-007  4.521788207692284E-015
  2.232821063679562E-007  4.613133476887622E-015
  2.255261288438591E-007  4.706325030131405E-015
  2.277927041205855E-007  4.801398583848136E-015
  2.300820588575518E-007  4.898392942701874E-015
  2.323944219921395E-007  4.997348759892567E-015
  2.347300247625892E-007  5.098301992087860E-015
  2.370891007311241E-007  5.201294360418257E-015
  2.394718858073070E-007  5.306365508207651E-015
  2.418786182716312E-007  5.413562297168297E-015
  2.443095387993488E-007  5.522921517097073E-015
  2.467648904845383E-007  5.634493925444617E-015
  2.492449188644143E-007  5.748318810376596E-015
  2.517498719438816E-007  5.864438693120200E-015
  2.542800002203354E-007  5.982910365462037E-015
  2.568355567087120E-007  6.103772182711008E-015
  2.594167969667899E-007  6.227071275086480E-015
  2.620239791207458E-007  6.352869325406431E-015
  2.646573638909678E-007  6.481206572186895E-015
  2.673172146181275E-007  6.612134983699707E-015
  2.700037972895140E-007  6.745710071282362E-015
  2.727173805656335E-007  6.881985290694174E-015
  2.754582358070747E-007  7.021011979529057E-015
  2.782266371016460E-007  7.162842160769587E-015
  2.810228612917836E-007  7.307542957579727E-015
  2.838471880022370E-007  7.455165106329915E-015
  2.866998996680307E-007  7.605771636773898E-015
  2.895812815627086E-007  7.759417695237141E-015
  2.924916218268613E-007  7.916170912437349E-015
  2.954312114969406E-007  8.076088070248770E-015
  2.984003445343630E-007  8.239235600989053E-015
  3.013993178549066E-007  8.405677881905778E-015
  3.044284313584026E-007  8.575483168692487E-015
  3.074879879587257E-007  8.748717651841884E-015
  3.105782936140856E-007  8.925457508359485E-015
  3.136996573576229E-007  9.105761739334546E-015
  3.168523913283132E-007  9.289714559726210E-015
  3.200368108021809E-007  9.477379894033870E-015
  3.232532342238271E-007  9.668831754918169E-015
  3.265019832382742E-007  9.864157589955733E-015
  3.297833827231311E-007  1.006342738893383E-014
  3.330977608210807E-007  1.026672146281848E-014
  3.364454489726948E-007  1.047412438341699E-014
  3.398267819495783E-007  1.068571556835827E-014
  3.432420978878466E-007  1.090158187334954E-014
  3.466917383219398E-007  1.112181136217342E-014
  3.501760482187759E-007  1.134649010323684E-014
  3.536953760122483E-007  1.157570210218482E-014
  3.572500736380690E-007  1.180954547785142E-014
  3.608404965689629E-007  1.204811320878649E-014
  3.644670038502152E-007  1.229150282942083E-014
  3.681299581355759E-007  1.253980333408866E-014
  3.718297257235262E-007  1.279312477438766E-014
  3.755666765939080E-007  1.305156545861323E-014
  3.793411844449224E-007  1.331522502655907E-014
  3.831536267305001E-007  1.358421455759534E-014
  3.870043846980465E-007  1.385863316770270E-014
  3.908938434265675E-007  1.413859487492354E-014
  3.948223918651771E-007  1.442420846110944E-014
  3.987904228719929E-007  1.471559791354758E-014
  4.027983332534224E-007  1.501287863637822E-014
  4.068465238038437E-007  1.531615374352747E-014
  4.109353993456852E-007  1.562554857266511E-014
  4.150653687699086E-007  1.594121822667123E-014
  4.192368450768980E-007  1.626325678843399E-014
  4.234502454177603E-007  1.659178772439660E-014
  4.277059911360407E-007  1.692696460432155E-014
  4.320045078098576E-007  1.726891466916261E-014
  4.363462252944604E-007  1.761777404555771E-014
  4.407315777652157E-007  1.797368072679921E-014
  4.451610037610251E-007  1.833676733962074E-014
  4.496349462281793E-007  1.870719014140705E-014
  4.541538525646534E-007  1.908510028208187E-014
  4.587181746648468E-007  1.947065100775499E-014
  4.633283689647730E-007  1.986398288374003E-014
  4.679848964877040E-007  2.026525319430563E-014
  4.726882228902725E-007  2.067464380908276E-014
  4.774388185090382E-007  2.109230167492287E-014
  4.822371584075218E-007  2.151839074909166E-014
  4.870837224237117E-007  2.195309239769655E-014
  4.919789952180485E-007  2.239656767396403E-014
  4.969234663218909E-007  2.284900275349857E-014
  5.019176301864698E-007  2.331057872566188E-014
  5.069619862323334E-007  2.378148690995623E-014
  5.120570388992901E-007  2.426190573914122E-014
  5.172032976968522E-007  2.475202385305611E-014
  5.224012772551882E-007  2.525204817739902E-014
  5.276514973765856E-007  2.576218855156279E-014
  5.329544830874317E-007  2.628261807846816E-014
  5.383107646907167E-007  2.681355192389847E-014
  5.437208778190647E-007  2.735523230613793E-014
  5.491853634882967E-007  2.790785662430028E-014
  5.547047681515337E-007  2.847163296289920E-014
  5.602796437538412E-007  2.904679659660835E-014
  5.659105477874254E-007  2.963358609731096E-014
  5.715980433473820E-007  3.023222693183590E-014
  5.773426991880067E-007  3.084296412736072E-014
  5.831450897796707E-007  3.146602951115084E-014
  5.890057953662685E-007  3.210168304785027E-014
  5.949254020232427E-007  3.275018834449775E-014
  6.009045017161921E-007  3.341177898157470E-014
  6.069436923600686E-007  3.408675087156502E-014
  6.130435778789690E-007  3.477534461086820E-014
  6.192047682665288E-007  3.547786379682120E-014
  6.254278796469210E-007  3.619456479496013E-014
  6.317135343364694E-007  3.692573325851743E-014
  6.380623609058812E-007  3.767167612970799E-014
  6.444749942431040E-007  3.843268720796025E-014
  6.509520756168154E-007  3.920909938591170E-014
  6.574942527405504E-007  4.000114453117184E-014
  6.641021798374731E-007  4.080923438262937E-014
  6.707765177057999E-007  4.163364448664385E-014
  6.775179337848795E-007  4.247468966282230E-014
  6.843271022219378E-007  4.333274292313552E-014
  6.912047039394927E-007  4.420812841109774E-014
  6.981514267034474E-007  4.510119276972082E-014
  7.051679651918673E-007  4.601226912675632E-014
  7.122550210644483E-007  4.694178678556715E-014
  7.194133030326836E-007  4.789010759751962E-014
  7.266435269307352E-007  4.885752418360230E-014
  7.339464157870182E-007  4.984451890539108E-014
  7.413226998965040E-007  5.085145032340450E-014
  7.487731168937503E-007  5.187871932119159E-014
  7.562984118266657E-007  5.292673228092040E-014
  7.638993372310146E-007  5.399593914897166E-014
  7.715766532056714E-007  5.508671985765745E-014
  7.793311274886315E-007  5.619957442212863E-014
  7.871635355337853E-007  5.733487510316304E-014
  7.950746605884642E-007  5.849313452261374E-014
  8.030652937717663E-007  5.967475581700033E-014
  8.111362341536690E-007  6.088026477260755E-014
  8.192882888349362E-007  6.211013570301930E-014
  8.275222730278293E-007  6.336486916777784E-014
  8.358390101376295E-007  6.464491302612069E-014
  8.442393318449782E-007  6.595084081491500E-014
  8.527240781890465E-007  6.728313395961871E-014
  8.612940976515395E-007  6.864236095417536E-014
  8.699502472415452E-007  7.002901721565729E-014
  8.786933925812359E-007  7.144370656881245E-014
  8.875244079924318E-007  7.288695951945504E-014
  8.964441765840330E-007  7.435937539694893E-014
  9.054535903403319E-007  7.586156190970048E-014
  9.145535502102119E-007  7.739403127235193E-014
  9.237449661972436E-007  7.895751114739303E-014
  9.330287574506850E-007  8.055255091575417E-014
  9.424058523573979E-007  8.217983366491246E-014
  9.518771886346875E-007  8.383996730802114E-014
  9.614437134240741E-007  8.553365311657511E-014
  9.711063833860089E-007  8.726149510906768E-014
  9.808661647955404E-007  8.902429894180457E-014
  9.907240336389425E-007  9.082268730349712E-014
  1.000680975711315E-006  9.265744316254285E-014
  1.010737986715162E-006  9.452925136012941E-014
  1.020896072359964E-006  9.643889370956541E-014
  1.031156248462753E-006  9.838707466663227E-014
  1.041519541049687E-006  1.003745967492437E-013
  1.051986986458663E-006  1.024023182592983E-013
  1.062559631442943E-006  1.044709752241882E-013
  1.073238533275836E-006  1.065814484550665E-013
  1.084024759856425E-006  1.087345859355135E-013
  1.094919389816357E-006  1.109311563210836E-013
  1.105923512627707E-006  1.131721668942066E-013
  1.117038228711926E-006  1.154584098073215E-013
  1.128264649549883E-006  1.177907798131417E-013
  1.139603897793020E-006  1.201703231075047E-013
  1.151057107375609E-006  1.225979610278117E-013
  1.162625423628153E-006  1.250745804873477E-013
  1.174310003391917E-006  1.276012214239969E-013
  1.186112015134616E-006  1.301789383895098E-013
  1.198032639067258E-006  1.328088007088814E-013
  1.210073067262170E-006  1.354917013019982E-013
  1.222234503772207E-006  1.382287847217388E-013
  1.234518164751152E-006  1.410211634008286E-013
  1.246925278575342E-006  1.438700137336302E-013
  1.259457085966497E-006  1.467763334542178E-013
  1.272114840115799E-006  1.497414273820251E-013
  1.284899806809213E-006  1.527664713059426E-013
  1.297813264554060E-006  1.558525084864679E-013
  1.310856504706878E-006  1.590009937608602E-013
  1.324030831602551E-006  1.622130030781977E-013
  1.337337562684746E-006  1.654898774411782E-013
  1.350778028637662E-006  1.688330777298660E-013
  1.364353573519093E-006  1.722437303050642E-013
  1.378065554894842E-006  1.757232308975165E-013
  1.391915343974472E-006  1.792730972400614E-013
  1.405904325748432E-006  1.828946624872951E-013
  1.420033899126559E-006  1.865894330164774E-013
  1.434305477077963E-006  1.903587279621877E-013
  1.448720486772334E-006  1.942042499604467E-013
  1.463280369722653E-006  1.981274106845912E-013
  1.477986581929349E-006  2.021299047299562E-013
  1.492840594025897E-006  2.062131319977679E-013
  1.507843891425886E-006  2.103788841300759E-013
  1.522997974471558E-006  2.146288174182468E-013
  1.538304358583846E-006  2.189646108510113E-013
  1.553764574413918E-006  2.233879663588543E-013
  1.569380167996239E-006  2.279006635362988E-013
  1.585152700903180E-006  2.325044517587506E-013
  1.601083750401178E-006  2.372014892602480E-013
  1.617174909608456E-006  2.419931917627709E-013
  1.633427787654345E-006  2.468818807092936E-013
  1.649844009840194E-006  2.518691300707235E-013
  1.666425217801901E-006  2.569573189047358E-013
  1.683173069674081E-006  2.621480715965478E-013
  1.700089240255878E-006  2.674437126260531E-013
  1.717175421178446E-006  2.728466000216885E-013
  1.734433321074116E-006  2.783584385072174E-013
  1.751864665747259E-006  2.839816439895321E-013
  1.769471198346869E-006  2.897186669430001E-013
  1.787254679540878E-006  2.955712951798545E-013
  1.805216887692224E-006  3.015421558148054E-013
  1.823359619036693E-006  3.076339139195248E-013
  1.841684687862537E-006  3.138484467637741E-013
  1.860193926691909E-006  3.201886027893216E-013
  1.878889186464117E-006  3.266567950726343E-013
  1.897772336720718E-006  3.332555888802825E-013
  1.916845265792473E-006  3.399880662458083E-013
  1.936109880988184E-006  3.468562652456928E-013
  1.955568108785423E-006  3.538633423641483E-013
  1.975221895023187E-006  3.610116444873149E-013
  1.995073205096477E-006  3.683046534456369E-013
  2.015124024152843E-006  3.757449152378591E-013
  2.035376357290900E-006  3.833355047802000E-013
  2.055832229760839E-006  3.910794151898521E-013
  2.076493687166953E-006  3.989796804496628E-013
  2.097362795672201E-006  4.070396277512591E-013
  2.118441642204824E-006  4.152623779184001E-013
  2.139732334667041E-006  4.236512212260170E-013
  2.161237002145842E-006  4.322096210403903E-013
  2.182957795125894E-006  4.409409605186860E-013
  2.204896885704596E-006  4.498485399130367E-013
  2.227056467809289E-006  4.589359631944238E-013
  2.249438757416649E-006  4.682072754659393E-013
  2.272045992774289E-006  4.776656623872337E-013
  2.294880434624585E-006  4.873151405586312E-013
  2.317944366430750E-006  4.971595184732217E-013
  2.341240094605185E-006  5.072026566465133E-013
  2.364769948740120E-006  5.174490031372829E-013
  2.388536281840578E-006  5.279022634116168E-013
  2.412541470559673E-006  5.385667316800402E-013
  2.436787915436282E-006  5.494462188546690E-013
  2.461278041135098E-006  5.605460862195969E-013
  2.486014296689100E-006  5.718699925388331E-013
  2.510999155744455E-006  5.834223309198975E-013
  2.536235116807892E-006  5.952082465440183E-013
  2.561724703496545E-006  6.072321234770747E-013
  2.587470464790326E-006  6.194992433093805E-013
  2.613474975286819E-006  6.320135572491445E-013
  2.639740835458743E-006  6.447816081778556E-013
  2.666270671914005E-006  6.578069144636680E-013
  2.693067137658357E-006  6.710956016812495E-013
  2.720132912360706E-006  6.846527379733940E-013
  2.747470702621075E-006  6.984834595489902E-013
  2.775083242241273E-006  7.125938406837202E-013
  2.802973292498272E-006  7.269894601835182E-013
  2.831143642420341E-006  7.416753877445131E-013
  2.859597109065945E-006  7.566582290660043E-013
  2.888336537805461E-006  7.719440941056585E-013
  2.917364802605713E-006  7.875385833176611E-013
  2.946684806317371E-006  8.034476694268898E-013
  2.976299480965240E-006  8.196777056885384E-013
  3.006211788041463E-006  8.362366406024944E-013
  3.036424718801675E-006  8.531295102153014E-013
  3.066941294564129E-006  8.703638465513996E-013
  3.097764567011833E-006  8.879463717110181E-013
  3.128897618497717E-006  9.058842067545242E-013
  3.160343562352875E-006  9.241839527365854E-013
  3.192105543197895E-006  9.428541624181079E-013
