  2.061153622439000E-007 -4.725592366635949E-026 -6.098841430444686E-026
  2.081868560730650E-007 -4.907345919198870E-026 -6.280594983007608E-026
  2.102791687613270E-007 -5.008320115067160E-026 -6.462348535570529E-026
  2.123925095416982E-007 -5.149683989282765E-026 -6.664296927307108E-026
  2.145270897500181E-007 -5.331437541845686E-026 -6.866245319043687E-026
  2.166831228460860E-007 -5.472801416061292E-026 -7.068193710780266E-026
  2.188608244350085E-007 -5.674749807797871E-026 -7.290336941690503E-026
  2.210604122887591E-007 -5.816113682013476E-026 -7.492285333427082E-026
  2.232821063679562E-007 -6.018062073750055E-026 -7.734623403510977E-026
  2.255261288438591E-007 -6.199815626312976E-026 -7.976961473594871E-026
  2.277927041205855E-007 -6.361374339702239E-026 -8.199104704505108E-026
  2.300820588575518E-007 -6.583517570612476E-026 -8.461637613762661E-026
  2.323944219921395E-007 -6.765271123175397E-026 -8.724170523020214E-026
  2.347300247625892E-007 -6.987414354085634E-026 -8.986703432277766E-026
  2.370891007311241E-007 -7.169167906648555E-026 -9.229041502361661E-026
  2.394718858073070E-007 -7.411505976732450E-026 -9.552158929140188E-026
  2.418786182716312E-007 -7.633649207642687E-026 -9.814691838397740E-026
  2.443095387993488E-007 -7.855792438552924E-026 -1.011761442600261E-025
  2.467648904845383E-007 -8.077935669463161E-026 -1.042053701360748E-025
  2.492449188644143E-007 -8.320273739547056E-026 -1.074365444038600E-025
  2.517498719438816E-007 -8.623196327151924E-026 -1.106677186716453E-025
  2.542800002203354E-007 -8.885729236409477E-026 -1.147066865063769E-025
  2.568355567087120E-007 -9.148262145667030E-026 -1.179378607741621E-025
  2.594167969667899E-007 -9.430989894098240E-026 -1.213709834336840E-025
  2.620239791207458E-007 -9.713717642529451E-026 -1.252080028766790E-025
  2.646573638909678E-007 -1.001664023013432E-025 -1.292469707114106E-025
  2.673172146181275E-007 -1.031956281773919E-025 -1.330839901544056E-025
  2.700037972895140E-007 -1.056190088782308E-025 -1.367190612056640E-025
  2.727173805656335E-007 -1.092540799294893E-025 -1.407580290403956E-025
  2.754582358070747E-007 -1.126872025890111E-025 -1.452008936586003E-025
  2.782266371016460E-007 -1.161203252485329E-025 -1.500476550602782E-025
  2.810228612917836E-007 -1.197553962997914E-025 -1.542885712867464E-025
  2.838471880022370E-007 -1.231885189593132E-025 -1.589333842966877E-025
  2.866998996680307E-007 -1.274294351857814E-025 -1.637801456983656E-025
  2.895812815627086E-007 -1.310645062370398E-025 -1.688288554917801E-025
  2.924916218268613E-007 -1.346995772882982E-025 -1.738775652851945E-025
  2.954312114969406E-007 -1.389404935147664E-025 -1.791282234703456E-025
  2.984003445343630E-007 -1.435853065247077E-025 -1.847827784389698E-025
  3.013993178549066E-007 -1.474223259677027E-025 -1.906392817993306E-025
  3.044284313584026E-007 -1.522690873693806E-025 -1.962938367679548E-025
  3.074879879587257E-007 -1.569139003793219E-025 -2.021503401283156E-025
  3.105782936140856E-007 -1.613567649975266E-025 -2.080068434886764E-025
  3.136996573576229E-007 -1.664054747909411E-025 -2.142672436325103E-025
  3.168523913283132E-007 -1.716561329760922E-025 -2.207295921680809E-025
  3.200368108021809E-007 -1.771087395529798E-025 -2.282016826623343E-025
  3.232532342238271E-007 -1.823593977381309E-025 -2.350679279813780E-025
  3.265019832382742E-007 -1.878120043150185E-025 -2.423380700838948E-025
  3.297833827231311E-007 -1.936685076753793E-025 -2.492043154029385E-025
  3.330977608210807E-007 -1.995250110357401E-025 -2.572822510724017E-025
  3.364454489726948E-007 -2.057854111795740E-025 -2.645523931749185E-025
  3.398267819495783E-007 -2.122477597151446E-025 -2.726303288443817E-025
  3.432420978878466E-007 -2.185081598589785E-025 -2.815160580807912E-025
  3.466917383219398E-007 -2.245666116110759E-025 -2.904017873172006E-025
  3.501760482187759E-007 -2.314328569301196E-025 -2.984797229866638E-025
  3.536953760122483E-007 -2.391068958161096E-025 -3.081732457900196E-025
  3.572500736380690E-007 -2.461750895268898E-025 -3.166550782429559E-025
  3.608404965689629E-007 -2.534452316294067E-025 -3.259447042628385E-025
  3.644670038502152E-007 -2.607153737319235E-025 -3.368499174166138E-025
  3.681299581355759E-007 -2.691972061848598E-025 -3.469473370034428E-025
  3.718297257235262E-007 -2.774770902460596E-025 -3.574486533737449E-025
  3.755666765939080E-007 -2.859589226989959E-025 -3.683538665275201E-025
  3.793411844449224E-007 -2.948446519354054E-025 -3.800668732482417E-025
  3.831536267305001E-007 -3.029225876048685E-025 -3.901642928350707E-025
  3.870043846980465E-007 -3.122122136247512E-025 -4.026850931227386E-025
  3.908938434265675E-007 -3.223096332115801E-025 -4.152058934104065E-025
  3.948223918651771E-007 -3.324070527984091E-025 -4.269189001311281E-025
  3.987904228719929E-007 -3.416966788182917E-025 -4.402474939857423E-025
  4.027983332534224E-007 -3.530057887555401E-025 -4.543838814073028E-025
  4.068465238038437E-007 -3.635071051258422E-025 -4.673085784784439E-025
  4.109353993456852E-007 -3.744123182796175E-025 -4.830605530338970E-025
  4.150653687699086E-007 -3.861253250003391E-025 -4.967930436719844E-025
  4.192368450768980E-007 -3.978383317210607E-025 -5.121411214439644E-025
  4.234502454177603E-007 -4.103591320087286E-025 -5.274891992159444E-025
  4.277059911360407E-007 -4.220721387294502E-025 -5.440489673383439E-025
  4.320045078098576E-007 -4.341890422336449E-025 -5.589931483268507E-025
  4.363462252944604E-007 -4.483254296552054E-025 -5.771685035831428E-025
  4.407315777652157E-007 -4.616540235098196E-025 -5.941321684890155E-025
