  2.061153622439000E-007  5.534678093090870E-010  3.572412944817845E-010
  2.081868560730650E-007  5.590302532683517E-010  3.608316291806908E-010
  2.102791687613270E-007  5.646486007188032E-010  3.644580473432093E-010
  2.123925095416982E-007  5.703234134998688E-010  3.681209116141782E-010
  2.145270897500181E-007  5.760552590975554E-010  3.718205882830769E-010
  2.166831228460860E-007  5.818447107011994E-010  3.755574473206556E-010
  2.188608244350085E-007  5.876923472607858E-010  3.793318624159317E-010
  2.210604122887591E-007  5.935987535448434E-010  3.831442110135603E-010
  2.232821063679562E-007  5.995645201989230E-010  3.869948743515784E-010
  2.255261288438591E-007  6.055902438046609E-010  3.908842374995283E-010
  2.277927041205855E-007  6.116765269394399E-010  3.948126893969662E-010
  2.300820588575518E-007  6.178239782366446E-010  3.987806228923555E-010
  2.323944219921395E-007  6.240332124465281E-010  4.027884347823522E-010
  2.347300247625892E-007  6.303048504976857E-010  4.068365258514853E-010
  2.370891007311241E-007  6.366395195591488E-010  4.109253009122352E-010
  2.394718858073070E-007  6.430378531031026E-010  4.150551688455152E-010
  2.418786182716312E-007  6.495004909682333E-010  4.192265426415602E-010
  2.443095387993488E-007  6.560280794237132E-010  4.234398394412261E-010
  2.467648904845383E-007  6.626212712338271E-010  4.276954805777036E-010
  2.492449188644143E-007  6.692807257232508E-010  4.319938916186530E-010
  2.517498719438816E-007  6.760071088429825E-010  4.363355024087603E-010
  2.542800002203354E-007  6.828010932369397E-010  4.407207471127228E-010
  2.568355567087120E-007  6.896633583092231E-010  4.451500642586651E-010
  2.594167969667899E-007  6.965945902920590E-010  4.496238967819927E-010
  2.620239791207458E-007  7.035954823144216E-010  4.541426920696865E-010
  2.646573638909678E-007  7.106667344713472E-010  4.587069020050407E-010
  2.673172146181275E-007  7.178090538939441E-010  4.633169830128525E-010
  2.700037972895140E-007  7.250231548201067E-010  4.679733961050642E-010
  2.727173805656335E-007  7.323097586659391E-010  4.726766069268657E-010
  2.754582358070747E-007  7.396695940978983E-010  4.774270858032582E-010
  2.782266371016460E-007  7.471033971056608E-010  4.822253077860883E-010
  2.810228612917836E-007  7.546119110757220E-010  4.870717527015528E-010
  2.838471880022370E-007  7.621958868657362E-010  4.919669051981820E-010
  2.866998996680307E-007  7.698560828796022E-010  4.969112547953049E-010
  2.895812815627086E-007  7.775932651433051E-010  5.019052959320012E-010
  2.924916218268613E-007  7.854082073815186E-010  5.069495280165469E-010
  2.954312114969406E-007  7.933016910949797E-010  5.120444554763531E-010
  2.984003445343630E-007  8.012745056386368E-010  5.171905878084122E-010
  3.013993178549066E-007  8.093274483005891E-010  5.223884396302460E-010
  3.044284313584026E-007  8.174613243818130E-010  5.276385307313677E-010
  3.074879879587257E-007  8.256769472766953E-010  5.329413861252630E-010
  3.105782936140856E-007  8.339751385543717E-010  5.382975361018899E-010
  3.136996573576229E-007  8.423567280408848E-010  5.437075162807099E-010
  3.168523913283132E-007  8.508225539021684E-010  5.491718676642489E-010
  3.200368108021809E-007  8.593734627278635E-010  5.546911366921992E-010
  3.232532342238271E-007  8.680103096159782E-010  5.602658752960628E-010
  3.265019832382742E-007  8.767339582583991E-010  5.658966409543459E-010
  3.297833827231311E-007  8.855452810272597E-010  5.715839967483065E-010
  3.330977608210807E-007  8.944451590621798E-010  5.773285114182636E-010
  3.364454489726948E-007  9.034344823583796E-010  5.831307594204711E-010
  3.398267819495783E-007  9.125141498556798E-010  5.889913209845648E-010
  3.432420978878466E-007  9.216850695283967E-010  5.949107821715844E-010
  3.466917383219398E-007  9.309481584761395E-010  6.008897349325818E-010
  3.501760482187759E-007  9.403043430155230E-010  6.069287771678159E-010
  3.536953760122483E-007  9.497545587727975E-010  6.130285127865421E-010
  3.572500736380690E-007  9.592997507774138E-010  6.191895517674061E-010
  3.608404965689629E-007  9.689408735565273E-010  6.254125102194397E-010
  3.644670038502152E-007  9.786788912304498E-010  6.316980104436741E-010
  3.681299581355759E-007  9.885147776090635E-010  6.380466809953694E-010
  3.718297257235262E-007  9.984495162892034E-010  6.444591567468721E-010
  3.755666765939080E-007  1.008484100753016E-009  6.509360789510999E-010
  3.793411844449224E-007  1.018619534467311E-009  6.574780953056715E-010
  3.831536267305001E-007  1.028856830983904E-009  6.640858600176743E-010
  3.870043846980465E-007  1.039197014040979E-009  6.707600338690853E-010
  3.908938434265675E-007  1.049641117665459E-009  6.775012842828519E-010
  3.948223918651771E-007  1.060190186276409E-009  6.843102853896329E-010
  3.987904228719929E-007  1.070845274789482E-009  6.911877180952134E-010
  4.027983332534224E-007  1.081607448722408E-009  6.981342701485954E-010
  4.068465238038437E-007  1.092477784301548E-009  7.051506362107724E-010
  4.109353993456852E-007  1.103457368569519E-009  7.122375179241981E-010
  4.150653687699086E-007  1.114547299493899E-009  7.193956239829495E-010
  4.192368450768980E-007  1.125748686077020E-009  7.266256702035975E-010
  4.234502454177603E-007  1.137062648466876E-009  7.339283795967892E-010
  4.277059911360407E-007  1.148490318069134E-009  7.413044824395498E-010
  4.320045078098576E-007  1.160032837660277E-009  7.487547163483101E-010
  4.363462252944604E-007  1.171691361501884E-009  7.562798263526693E-010
  4.407315777652157E-007  1.183467055456054E-009  7.638805649698994E-010
  4.451610037610251E-007  1.195361097101995E-009  7.715576922801952E-010
  4.496349462281793E-007  1.207374675853783E-009  7.793119760026866E-010
  4.541538525646534E-007  1.219508993079306E-009  7.871441915722068E-010
  4.587181746648468E-007  1.231765262220398E-009  7.950551222168399E-010
  4.633283689647730E-007  1.244144708914186E-009  8.030455590362430E-010
  4.679848964877040E-007  1.256648571115657E-009  8.111163010807566E-010
  4.726882228902725E-007  1.269278099221449E-009  8.192681554313105E-010
  4.774388185090382E-007  1.282034556194899E-009  8.275019372801336E-010
  4.822371584075218E-007  1.294919217692334E-009  8.358184700122717E-010
  4.870837224237117E-007  1.307933372190641E-009  8.442185852879285E-010
  4.919789952180485E-007  1.321078321116115E-009  8.527031231256324E-010
  4.969234663218909E-007  1.334355378974603E-009  8.612729319862369E-010
  5.019176301864698E-007  1.347765873482955E-009  8.699288688577699E-010
  5.069619862323334E-007  1.361311145701798E-009  8.786717993411322E-010
  5.120570388992901E-007  1.374992550169640E-009  8.875025977366569E-010
  5.172032976968522E-007  1.388811455038330E-009  8.964221471315436E-010
  5.224012772551882E-007  1.402769242209871E-009  9.054313394881645E-010
  5.276514973765856E-007  1.416867307474610E-009  9.145310757332631E-010
  5.329544830874317E-007  1.431107060650824E-009  9.237222658480459E-010
  5.383107646907167E-007  1.445489925725696E-009  9.330058289591852E-010
  5.437208778190647E-007  1.460017340997720E-009  9.423826934307281E-010
  5.491853634882967E-007  1.474690759220529E-009  9.518537969569354E-010
  5.547047681515337E-007  1.489511647748172E-009  9.614200866560522E-010
  5.602796437538412E-007  1.504481488681854E-009  9.710825191650215E-010
  5.659105477874254E-007  1.519601779018143E-009  9.808420607351445E-010
  5.715980433473820E-007  1.534874030798673E-009  9.906996873287124E-010
  5.773426991880067E-007  1.550299771261348E-009  1.000656384716600E-009
  5.831450897796707E-007  1.565880542993071E-009  1.010713148576841E-009
  5.890057953662685E-007  1.581617904083997E-009  1.020870984594204E-009
  5.949254020232427E-007  1.597513428283351E-009  1.031130908560755E-009
  6.009045017161921E-007  1.613568705156799E-009  1.041493946477441E-009
  6.069436923600686E-007  1.629785340245408E-009  1.051961134656689E-009
  6.130435778789690E-007  1.646164955226200E-009  1.062533519826039E-009
  6.192047682665288E-007  1.662709188074323E-009  1.073212159232821E-009
  6.254278796469210E-007  1.679419693226850E-009  1.083998120749872E-009
  6.317135343364694E-007  1.696298141748220E-009  1.094892482982332E-009
  6.380623609058812E-007  1.713346221497351E-009  1.105896335375505E-009
