  0.0000000000E+00  0.0000000000E+00
  3.0000000000E-04 -2.1663748228E-09
  1.2000000000E-03 -8.6623989910E-09
  2.7000000000E-03 -1.9478776234E-08
  4.8000000000E-03 -3.4600028193E-08
  7.5000000000E-03 -5.4004517530E-08
  1.0800000000E-02 -7.7664480235E-08
  1.4700000000E-02 -1.0554606707E-07
  1.9200000000E-02 -1.3760939408E-07
  2.4300000000E-02 -1.7380860212E-07
  3.0000000000E-02 -2.1409192528E-07
  3.6300000000E-02 -2.5840176803E-07
  4.3200000000E-02 -3.0667479116E-07
  5.0700000000E-02 -3.5884200615E-07
  5.8800000000E-02 -4.1482887791E-07
  6.7500000000E-02 -4.7455543585E-07
  7.6800000000E-02 -5.3793639282E-07
  8.6700000000E-02 -6.0488127206E-07
  9.7200000000E-02 -6.7529454167E-07
  1.0830000000E-01 -7.4907575661E-07
  1.2000000000E-01 -8.2611970779E-07
  1.3230000000E-01 -9.0631657828E-07
  1.4520000000E-01 -9.8955210610E-07
  1.5870000000E-01 -1.0757077535E-06
  1.7280000000E-01 -1.1646608827E-06
  1.8750000000E-01 -1.2562849367E-06
  2.0280000000E-01 -1.3504496271E-06
  2.1870000000E-01 -1.4470211260E-06
  2.3520000000E-01 -1.5458622633E-06
  2.5230000000E-01 -1.6468327292E-06
  2.7000000000E-01 -1.7497892804E-06
  2.8830000000E-01 -1.8545859509E-06
  3.0720000000E-01 -1.9610742659E-06
  3.2670000000E-01 -2.0691034598E-06
  3.4680000000E-01 -2.1785206973E-06
  3.6750000000E-01 -2.2891712960E-06
  3.8880000000E-01 -2.4008989531E-06
  4.1070000000E-01 -2.5135459726E-06
  4.3320000000E-01 -2.6269534951E-06
  4.5630000000E-01 -2.7409617286E-06
  4.8000000000E-01 -2.8554101801E-06
  5.0430000000E-01 -2.9701378878E-06
  5.2920000000E-01 -3.0849836537E-06
  5.5470000000E-01 -3.1997862759E-06
  5.8080000000E-01 -3.3143847804E-06
  6.0750000000E-01 -3.4286186522E-06
  6.3480000000E-01 -3.5423280647E-06
  6.6270000000E-01 -3.6553541082E-06
  6.9120000000E-01 -3.7675390161E-06
  7.2030000000E-01 -3.8787263883E-06
  7.5000000000E-01 -3.9887614134E-06
  7.8030000000E-01 -4.0974910864E-06
  8.1120000000E-01 -4.2047644242E-06
  8.4270000000E-01 -4.3104326768E-06
  8.7480000000E-01 -4.4143495351E-06
  9.0750000000E-01 -4.5163713341E-06
  9.4080000000E-01 -4.6163572518E-06
  9.7470000000E-01 -4.7141695030E-06
  1.0092000000E+00 -4.8096735283E-06
  1.0443000000E+00 -4.9027381776E-06
  1.0800000000E+00 -4.9932358873E-06
  1.1163000000E+00 -5.0810428530E-06
  1.1532000000E+00 -5.1660391945E-06
  1.1907000000E+00 -5.2481091154E-06
  1.2288000000E+00 -5.3271410555E-06
  1.2675000000E+00 -5.4030278366E-06
  1.3068000000E+00 -5.4756668012E-06
  1.3467000000E+00 -5.5449599442E-06
  1.3872000000E+00 -5.6108140363E-06
  1.4283000000E+00 -5.6731407411E-06
  1.4700000000E+00 -5.7318567232E-06
  1.5123000000E+00 -5.7868837495E-06
  1.5552000000E+00 -5.8381487814E-06
  1.5987000000E+00 -5.8855840599E-06
  1.6428000000E+00 -5.9291271816E-06
  1.6875000000E+00 -5.9687211669E-06
  1.7328000000E+00 -6.0043145198E-06
  1.7787000000E+00 -6.0358612790E-06
  1.8252000000E+00 -6.0633210604E-06
  1.8723000000E+00 -6.0866590917E-06
  1.9200000000E+00 -6.1058462375E-06
  1.9683000000E+00 -6.1208590169E-06
  2.0172000000E+00 -6.1316796114E-06
  2.0667000000E+00 -6.1382958656E-06
  2.1168000000E+00 -6.1407012779E-06
  2.1675000000E+00 -6.1388949843E-06
  2.2188000000E+00 -6.1328817326E-06
  2.2707000000E+00 -6.1226718488E-06
  2.3232000000E+00 -6.1082811958E-06
  2.3763000000E+00 -6.0897311229E-06
  2.4300000000E+00 -6.0670484080E-06
  2.4843000000E+00 -6.0402651920E-06
  2.5392000000E+00 -6.0094189055E-06
  2.5947000000E+00 -5.9745521871E-06
  2.6508000000E+00 -5.9357127957E-06
  2.7075000000E+00 -5.8929535144E-06
  2.7648000000E+00 -5.8463320477E-06
  2.8227000000E+00 -5.7959109124E-06
  2.8812000000E+00 -5.7417573208E-06
  2.9403000000E+00 -5.6839430585E-06
  3.0000000000E+00 -5.6225443556E-06
  3.0603000000E+00 -5.5576417516E-06
  3.1212000000E+00 -5.4893199552E-06
  3.1827000000E+00 -5.4176676982E-06
  3.2448000000E+00 -5.3427775843E-06
  3.3075000000E+00 -5.2647459332E-06
  3.3708000000E+00 -5.1836726195E-06
  3.4347000000E+00 -5.0996609080E-06
  3.4992000000E+00 -5.0128172838E-06
  3.5643000000E+00 -4.9232512799E-06
  3.6300000000E+00 -4.8310753000E-06
  3.6963000000E+00 -4.7364044393E-06
  3.7632000000E+00 -4.6393563010E-06
  3.8307000000E+00 -4.5400508118E-06
  3.8988000000E+00 -4.4386100334E-06
  3.9675000000E+00 -4.3351579737E-06
  4.0368000000E+00 -4.2298203946E-06
  4.1067000000E+00 -4.1227246202E-06
  4.1772000000E+00 -4.0139993423E-06
  4.2483000000E+00 -3.9037744262E-06
  4.3200000000E+00 -3.7921807159E-06
  4.3923000000E+00 -3.6793498389E-06
  4.4652000000E+00 -3.5654140112E-06
  4.5387000000E+00 -3.4505058432E-06
  4.6128000000E+00 -3.3347581462E-06
  4.6875000000E+00 -3.2183037396E-06
  4.7628000000E+00 -3.1012752599E-06
  4.8387000000E+00 -2.9838049718E-06
  4.9152000000E+00 -2.8660245802E-06
