  2.0611536224E-07 -2.2136618067E-19 -2.2420736353E-19 -2.2712704496E-19
  2.0818685607E-07 -2.2583807415E-19 -2.2873665271E-19 -2.3171531563E-19
  2.1027916876E-07 -2.3040030588E-19 -2.3335743961E-19 -2.3639627551E-19
  2.1239250954E-07 -2.3505470080E-19 -2.3807157260E-19 -2.4117179705E-19
  2.1452708975E-07 -2.3980312074E-19 -2.4288093738E-19 -2.4604379053E-19
  2.1668312285E-07 -2.4464746512E-19 -2.4778745779E-19 -2.5101420480E-19
  2.1886082444E-07 -2.4958967175E-19 -2.5279309648E-19 -2.5608502810E-19
  2.2106041229E-07 -2.5463171757E-19 -2.5789985577E-19 -2.6125828883E-19
  2.2328210637E-07 -2.5977561948E-19 -2.6310977845E-19 -2.6653605636E-19
  2.2552612884E-07 -2.6502343510E-19 -2.6842494855E-19 -2.7192044186E-19
  2.2779270412E-07 -2.7037726363E-19 -2.7384749221E-19 -2.7741359917E-19
  2.3008205886E-07 -2.7583924667E-19 -2.7937957852E-19 -2.8301772562E-19
  2.3239442199E-07 -2.8141156908E-19 -2.8502342038E-19 -2.8873506292E-19
  2.3473002476E-07 -2.8709645988E-19 -2.9078127541E-19 -2.9456789811E-19
  2.3708910073E-07 -2.9289619308E-19 -2.9665544683E-19 -3.0051856438E-19
  2.3947188581E-07 -2.9881308867E-19 -3.0264828438E-19 -3.0658944208E-19
  2.4187861827E-07 -3.0484951348E-19 -3.0876218528E-19 -3.1278295965E-19
  2.4430953880E-07 -3.1100788216E-19 -3.1499959517E-19 -3.1910159457E-19
  2.4676489048E-07 -3.1729065814E-19 -3.2136300910E-19 -3.2554787439E-19
  2.4924491886E-07 -3.2370035461E-19 -3.2785497252E-19 -3.3212437769E-19
  2.5174987194E-07 -3.3023953554E-19 -3.3447808230E-19 -3.3883373518E-19
  2.5428000022E-07 -3.3691081669E-19 -3.4123498777E-19 -3.4567863068E-19
  2.5683555671E-07 -3.4371686666E-19 -3.4812839179E-19 -3.5266180223E-19
  2.5941679697E-07 -3.5066040795E-19 -3.5516105180E-19 -3.5978604322E-19
  2.6202397912E-07 -3.5774421809E-19 -3.6233578098E-19 -3.6705420341E-19
  2.6465736389E-07 -3.6497113068E-19 -3.6965544929E-19 -3.7446919018E-19
  2.6731721462E-07 -3.7234403659E-19 -3.7712298472E-19 -3.8203396962E-19
  2.7000379729E-07 -3.7986588508E-19 -3.8474137436E-19 -3.8975156775E-19
  2.7271738057E-07 -3.8753968499E-19 -3.9251366569E-19 -3.9762507169E-19
  2.7545823581E-07 -3.9536850594E-19 -4.0044296771E-19 -4.0565763097E-19
  2.7822663710E-07 -4.0335547956E-19 -4.0853245227E-19 -4.1385245871E-19
  2.8102286129E-07 -4.1150380076E-19 -4.1678535525E-19 -4.2221283294E-19
  2.8384718800E-07 -4.1981672896E-19 -4.2520497792E-19 -4.3074209795E-19
  2.8669989967E-07 -4.2829758945E-19 -4.3379468826E-19 -4.3944366553E-19
  2.8958128156E-07 -4.3694977469E-19 -4.4255792226E-19 -4.4832101644E-19
  2.9249162183E-07 -4.4577674566E-19 -4.5149818533E-19 -4.5737770174E-19
  2.9543121150E-07 -4.5478203328E-19 -4.6061905370E-19 -4.6661734421E-19
  2.9840034453E-07 -4.6396923977E-19 -4.6992417582E-19 -4.7604363984E-19
  3.0139931785E-07 -4.7334204014E-19 -4.7941727389E-19 -4.8566035928E-19
  3.0442843136E-07 -4.8290418364E-19 -4.8910214525E-19 -4.9547134933E-19
  3.0748798796E-07 -4.9265949526E-19 -4.9898266399E-19 -5.0548053453E-19
  3.1057829361E-07 -5.0261187724E-19 -5.0906278246E-19 -5.1569191869E-19
  3.1369965736E-07 -5.1276531067E-19 -5.1934653282E-19 -5.2610958649E-19
